Año,Semana,Ubigeo,casos,pluvio_min,pluvio_max,temp_min,temp_max,humedad,agua_procedencia_1,conexión_sanitario_1,satisf_barrido,satisf_basura,agua_potable,barrido_calle,basura_recolec,separacion_basura,exposicion_basurales,exposicion_inundaciones,exposicion_precipicios,exposicion_deslizamientos,vivienda_pared,vivienda_techo,tipo_envase,prueba_cloro,indice_riqueza,sanitario_compartido,purificacion_agua,conserva_agua,tapa_agua
2023,40,150137,0.0,0.0,0.0,17.0,23.0,15.0,1,1,3,3,1.0,1.0,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,2,1,3,1,3,0.1661668939880188,1.0,0.9936641483516484,0.9889893780788178
2023,40,150138,0.0,0.0,0.0,17.0,20.0,15.0,1,1,3,3,0.9649585459183672,0.8880373307753355,1.0,0.4377256783395177,0.0352207579480306,0.020857929948839,0.0148028403209694,0.0340955835097582,2,1,3,1,4,0.0850573065372907,0.9898959129210214,0.9793828044260764,0.9592859229924344
2023,40,150139,0.0,0.0,0.0,17.0,20.0,16.0,1,1,3,3,0.9649585459183672,0.8957114919786264,1.0,0.4377256783395177,0.0704754922496857,0.0367709351580319,0.0175989206859038,0.0146784310893924,1,2,3,3,1,0.1274415834845735,0.9854525862068966,0.9773995535714284,0.9773995535714284
2023,40,150140,0.0,0.0,0.0,17.81924198250729,21.0,15.0,1,1,3,3,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,2,1,3,1,4,0.0139269832279492,0.9766180584881756,0.8601705586080586,0.8375028617216117
2023,40,150141,0.0,0.0,0.0,17.0,21.0,16.0,1,1,3,3,0.9649585459183672,0.9659978990286694,1.0,0.4377256783395177,0.0037878787878787,0.0,0.0062921959619667,0.0092681922955249,2,1,3,1,4,0.108743106617647,0.9756944444444444,0.890625,0.8692187499999999
2023,40,70106,3.0,0.0,0.0,17.5,19.0,16.0,1,1,3,3,1.0,0.984375,1.0,0.5625,0.1428571428571428,0.1111111111111111,0.0,0.1746031746031746,2,2,3,1,2,0.0714159523157816,0.9801735724680164,0.9863902944721564,0.976831119040072
2023,40,150142,2.0,0.0,0.0,17.0,18.0,15.0,1,1,2,2,0.9285714285714286,0.4285714285714285,1.0,0.6428571428571429,0.2142857142857143,0.0714285714285714,0.0,0.2857142857142857,2,1,3,1,3,0.1189859869088516,0.9819453652362584,0.9914162067059692,0.9839719221922664
2023,40,150143,1.0,0.0,0.0,16.0,19.0,15.0,1,1,2,2,0.875,0.875,1.0,0.625,0.5,0.125,0.0,0.0,2,1,3,1,4,0.0725668778775019,0.9820106761398348,0.9769840482835804,0.9702605543190986
2023,41,150102,1.0,0.0,0.0,16.75,22.51851851851852,16.5016835016835,1,1,3,3,0.965991993621177,0.8028938209179312,1.0,0.4475784654890641,0.1110317496331116,0.0612167701124567,0.0165678217128223,0.0438000185797557,1,2,3,1,1,0.0038267671403766,0.984878369493754,0.9822485207100592,0.9845243513882568
2023,41,150103,0.0,0.0,0.0,16.54754754754755,22.03703703703703,15.25925925925926,1,1,2,2,0.9552,1.0,1.0,0.52,0.253030303030303,0.1221818181818182,0.031254834890146,0.0305851049954349,2,1,3,1,3,0.1317715307750898,0.9803259925278818,0.969293846067848,0.962027981109714
2023,41,150104,0.0,0.0,0.0,17.0,20.25925925925926,16.74074074074074,1,1,3,3,0.9653115241686728,0.9236165115840952,1.0,0.4297399738936954,0.0290376327629809,0.0046857685328994,0.0075531006729331,0.0061057977826571,2,1,3,0,4,0.0,1.0,0.8763189473248645,0.8763189473248645
2023,41,70102,0.0,0.0,0.0,17.5,18.51851851851852,16.25925925925926,1,1,3,3,0.8671885934873678,0.9899362333055864,1.0,0.2895167537930591,0.0139202774576603,0.0003918099918099,0.0003939393939393,0.0016250012763643,2,1,3,1,4,0.0420593837661719,0.9590747845185714,0.9413058434842106,0.931166715018278
2023,41,150105,0.0,0.0,0.0,17.25925925925926,21.25925925925926,16.25925925925926,1,1,3,3,0.9652195501697548,0.9161209027591176,1.0,0.4291217675405437,0.0481189158299459,0.0024180048822511,0.0097278907604552,0.0089138109255728,2,1,3,1,4,0.0869766587611495,0.9775057182960116,0.9252437433780976,0.9032379906901312
2023,41,70101,1.0,0.0,0.0,17.25925925925926,18.51851851851852,16.25925925925926,1,1,3,3,1.0,0.995948051948052,0.9986493506493508,0.4504935064935064,0.1557593722755013,0.0764742807323452,0.0,0.0,2,1,3,1,3,0.113871025563942,0.9749694561938532,0.9822046420568455,0.9649955572364988
2023,41,150106,3.0,0.0,0.0,18.5016835016835,23.51851851851852,16.0,1,1,2,2,1.0,0.952,1.0,0.624537714712472,0.1609752066115702,0.1493333333333334,0.0043333333333333,0.0086666666666666,2,1,3,1,2,0.0822358538719959,0.9791117000477728,0.9723517700982136,0.958942819605632
2023,41,70103,0.0,0.0,0.0,17.84918251584918,19.51851851851852,16.25925925925926,1,1,3,3,0.2159999999999999,1.0,1.0,0.2685714285714285,0.0148571428571428,0.0,0.0,0.0,2,1,3,0,4,0.1864803014211298,0.9903927326636616,0.9951688273899992,0.9878251055641096
2023,41,150107,0.0,0.0,0.0,18.0,22.77777777777778,16.51851851851852,1,1,3,3,0.9660225815397918,0.8138627637275506,1.0,0.445450301991432,0.042601957057815,0.0209888468588921,0.0130180375701044,0.0243786556553467,2,1,3,1,3,0.1113802774962138,0.9844244573159856,0.9818563905920774,0.9737600203997132
2023,41,150108,1.0,0.0,0.0,17.5,19.25925925925926,17.86195286195286,1,1,2,3,0.998083660001705,0.9783955784355935,1.0,0.296279091675248,0.0139202774576603,0.0007702351702351,0.0001750841750841,0.0013135671473024,2,1,3,1,3,0.1186512512550952,0.9823482345249565,0.984008707714676,0.9732217606675376
2023,41,150109,0.0,0.0,0.0,18.0,22.51851851851852,14.51851851851852,1,1,3,3,0.966145578993588,0.8283394975969045,1.0,0.4479776714504421,0.1125209134712969,0.0476433421026352,0.0168608999731554,0.0551454178575085,2,1,3,3,2,0.2283401298616852,1.0,1.0,1.0
2023,41,150110,16.0,0.0,0.0,17.864,22.51851851851852,16.25925925925926,1,1,2,3,1.0,0.8468571428571429,1.0,0.2177137918261514,0.0609523809523809,0.0,0.0,0.0,2,1,3,1,4,0.1016321167310101,0.9833427406965072,0.9880806026910104,0.9807128667384156
2023,41,150111,0.0,0.0,0.0,17.25925925925926,23.0,16.0,1,1,3,3,0.9458946943580744,0.9344586590469416,1.0,0.4664879220779221,0.0127781727985513,0.0,0.0271222752141328,0.0040830367844135,2,1,3,1,4,0.1669082241333876,0.9753830981641632,0.9944528366012,0.9536260388136852
2023,41,150112,3.0,0.0,0.0,17.25,21.51851851851852,16.25925925925926,1,1,2,2,0.9851428571428572,0.7599885999287496,1.0,0.2163180124223602,0.0148571428571428,0.0,0.112,0.112,2,1,3,1,4,0.1188831948596182,0.9815450952423264,0.9807279692744832,0.9649809575752772
2023,41,150113,0.0,0.0,0.0,17.25925925925926,21.0,15.13804713804714,1,1,3,3,0.9652671694591723,0.9447623506016044,1.0,0.4291217675405437,0.031641765813866,0.0024948725970005,0.0075651230582967,0.0053299818143642,2,1,3,0,4,0.0,1.0,0.7360036413290851,0.7360036413290851
2023,41,150114,0.0,0.0,0.0,16.25925925925926,21.51851851851852,16.0,1,1,3,3,0.9981393997193247,0.9761211115552718,1.0,0.3817553266127402,0.0139202774576603,0.0006256333526879,2.9377087373506085e-05,0.0005420623652809,2,1,3,5,4,0.0198957143166779,1.0,0.8446351228745368,0.8303410615480119
2023,41,70104,0.0,0.0,0.0,17.25925925925926,18.51851851851852,16.25925925925926,1,1,3,3,0.9686028571428572,0.9418143844622848,1.0,0.4307760747648796,0.055291495601173,0.0093278592375366,0.0090085677237679,0.0043619838704104,2,1,3,1,4,0.0356765921517625,0.9881109287297988,0.9799334130787516,0.9661218301165404
2023,41,70105,0.0,0.0,0.0,17.25925925925926,18.25925925925926,16.25925925925926,1,1,3,3,0.9983550303263324,0.9895430134170043,1.0,0.2583162470140508,0.1424718106681582,0.000445804733174,0.0004282639061919,0.0024680734637643,2,1,3,1,4,0.0804548974909588,0.978846060012888,0.9788840258447103,0.9637691613243564
2023,41,150115,0.0,0.0,0.0,17.25925925925926,22.0,16.25925925925926,1,1,3,3,1.0,1.0,1.0,0.5509999999999999,0.013,0.0,0.0,0.0,2,1,3,5,2,0.2699250164849984,1.0,1.0,1.0
2023,41,150101,1.0,0.0,0.0,17.0,21.25925925925926,15.13804713804714,1,1,3,3,1.0,1.0,1.0,0.4653333333333334,0.1368712363075339,0.0173333333333333,0.0173333333333333,0.0173333333333333,2,1,3,1,3,0.1501029041770142,0.9786303476856304,0.9831064416098084,0.9736751974815636
2023,41,150116,0.0,0.0,0.0,17.23922413793103,21.0,16.74074074074074,1,1,3,3,0.9652715851795688,0.9297131594548176,1.0,0.4297399738936954,0.0304479020870174,0.0023254868300545,0.0083102686337515,0.0069106417089488,2,1,3,1,4,0.0,1.0,1.0,0.9478834774692764
2023,41,150117,1.0,0.0,0.0,17.25925925925926,20.51851851851852,16.25925925925926,1,1,2,3,1.0,0.8506666666666667,1.0,0.276,0.0,0.0,0.0,0.0,2,1,3,1,4,0.0542507409523875,0.9857680673632132,0.9473605020563964,0.9334514400100116
2023,41,150118,0.0,0.0,0.0,17.54754754754755,23.77777777777778,15.51851851851852,1,1,2,3,0.9686028571428572,0.8395228709952055,1.0,0.4572022077922079,0.0857860262642148,0.0411909483020259,0.0168605717187602,0.060527477231086,2,1,3,0,3,0.1158167794030209,0.9943293885601578,0.9810166452942825,0.9827337759532228
2023,41,150119,0.0,0.0,0.0,17.25925925925926,20.51851851851852,15.51851851851852,1,1,2,3,0.965778487429264,0.7763623160694052,1.0,0.4470357740972279,0.1184119576224159,0.0507093350581093,0.0171587482613724,0.0560086515540778,2,1,3,2,2,0.0757881581732287,1.0,0.981666919536742,0.9663023138711332
2023,41,150120,0.0,0.0,0.0,17.25925925925926,20.25925925925926,16.25925925925926,1,1,3,3,0.9969351130330282,0.9899362333055864,1.0,0.2932206075554658,0.0139202774576603,0.0001952410436756,2.946325203630145e-05,0.0010089781654759,2,1,3,1,4,0.0272189349112426,0.9883412445542624,0.8834336168076842,0.8545936746348375
2023,41,70107,5.0,0.0,0.0,17.51851851851852,19.77777777777778,16.5016835016835,1,1,3,3,0.99621788312287,0.9871234379463468,1.0,0.6360157246471251,0.1272764442607393,0.100247592468963,0.0011117845117845,0.004343750098576,2,1,3,1,3,0.1106772891024142,0.983733646114165,0.978219883590844,0.978219883590844
2023,41,150122,0.0,0.0,0.0,18.0,20.25925925925926,16.25925925925926,1,1,3,3,0.9686028571428572,0.9669496952012936,1.0,0.4373355125013327,0.0047515151515151,0.0,0.0065182504015198,0.0065804066728866,2,1,3,0,4,0.0,1.0,0.9170947395799468,0.9199395279276936
2023,41,150123,0.0,0.0,0.0,17.5016835016835,20.51851851851852,15.51851851851852,1,1,2,3,0.9686028571428572,0.837371446789451,1.0,0.4312022077922078,0.2000198386861446,0.0631788323113836,0.0153940268403036,0.0551900585542905,2,1,3,1,1,0.1114892963876488,1.0,1.0,1.0
2023,41,150124,0.0,0.0,0.0,17.25925925925926,19.51851851851852,18.5016835016835,1,1,3,3,0.9661498963180408,0.8084310532052895,1.0,0.4450301553178442,0.0502295917306109,0.0330872422319729,0.0129786641078372,0.035731802522815,2,1,3,1,3,0.0971389138551074,0.987076134085903,0.9783220803365622,0.9724218980268724
2023,41,150121,0.0,0.0,0.0,17.25925925925926,20.25925925925926,16.0,1,1,3,3,0.9969351130330282,0.9899362333055864,1.0,0.3357316889815196,0.0139202774576603,0.0004146730462519,7.878787878787877e-05,0.0016250012763643,2,1,3,1,4,0.1469859943855584,0.9835105722679688,0.9439555557747618,0.9051325618525684
2023,41,150125,1.0,0.0,0.0,17.0,20.77777777777778,16.5016835016835,1,1,2,3,0.9974610432924512,0.9895443793628764,1.0,0.8252920192437562,0.0139202774576603,0.1507236315931968,0.0003661786611268,0.0017533080480637,2,1,3,1,1,0.122300281955311,0.9910750612316253,1.0,0.9969467236247186
2023,41,150126,0.0,0.0,0.0,18.0,20.77777777777778,15.51851851851852,1,1,2,3,0.9656099293298894,0.7945693140727669,1.0,0.4484373680061231,0.1184885654507546,0.0504836922570649,0.0178253316260265,0.0550215908712444,2,1,3,1,3,0.095610075986881,0.988968834625894,0.9820403961009518,0.9751823268456524
2023,41,150127,0.0,0.0,0.0,18.0,20.77777777777778,15.51851851851852,1,1,2,3,0.966145578993588,0.7813917633920119,1.0,0.4483506039084076,0.1184885654507546,0.0504836922570649,0.0177172115579295,0.054579738647478,2,1,3,1,3,0.059261443426347,1.0,1.0,1.0
2023,41,150128,4.0,0.0,0.0,17.25925925925926,22.25925925925926,16.0,1,1,3,3,0.9686028571428572,0.8905249730955523,1.0,0.441937193520551,0.0498181818181818,0.0117137829912023,0.0219596114755588,0.0154841448477422,2,1,3,1,4,0.0841689636808759,0.9871303991600008,0.962022476586049,0.9524573911269578
2023,41,150129,0.0,0.0,0.0,18.3006048554147,20.77777777777778,16.0,1,1,3,3,0.9975470391751838,0.9685819598170284,1.0,0.0510557200515919,0.0139202774576603,0.0010012658415432,0.0002284086547947,0.0010239014220279,2,1,3,1,3,0.0623399664823642,0.9927706281981552,0.9861826975620714,0.9823061370119046
2023,41,150130,0.0,0.0,0.0,17.25925925925926,22.0,16.0,1,1,3,3,0.9969120824006796,0.9901483599508086,1.0,0.3364736607623822,0.0139202774576603,0.0004470960201133,2.946325203630145e-05,0.0006379811094107,2,1,3,0,4,0.0,1.0,0.7481473161946534,0.7519403673249827
2023,41,150131,0.0,0.0,0.0,17.25925925925926,21.0,16.74074074074074,1,1,3,3,0.9968853953716884,0.9895373361496832,1.0,0.036185167569289,0.0139202774576603,0.0003226885318661,0.0,0.0006590893834196,2,1,3,5,4,0.0,1.0,0.9360464873438326,0.9046686993335828
2023,41,150132,2.0,0.0,0.0,17.88633461047254,23.51851851851852,15.25925925925926,1,1,2,3,0.9603027849852968,0.7484521739130435,0.9954782608695651,0.5651478260869565,0.0952573443008225,0.0114516455200756,0.116201775946802,0.2455514443343276,2,1,3,1,3,0.0947034433120791,0.9827816273884904,0.9861821049419918,0.9745162860598056
2023,41,150133,0.0,0.0,0.0,17.0,20.25925925925926,17.0,1,1,2,3,0.9945263157894736,0.1867208522482404,1.0,0.351321224759741,0.0273684210526315,0.1186271239846918,0.0054736842105263,0.0042948758631578,2,1,3,1,3,0.1028024065401582,0.9887191886047788,0.9714095722790892,0.9697199959166234
2023,41,150134,0.0,0.0,0.0,17.25925925925926,23.0,16.25925925925926,1,1,3,3,0.9652338457854652,0.9464546286521456,1.0,0.4301986679773895,0.027786944124327,0.002325707524709,0.0070779605238615,0.0073139645337444,2,1,3,1,4,0.0379867225689373,0.9809234846457578,0.9774645802383688,0.9022599718636464
2023,41,150135,5.0,0.0,0.0,17.89173789173789,19.51851851851852,16.25925925925926,1,1,2,3,1.0,0.72740768623432,1.0,0.6141818181818182,0.01664,0.0,0.0,0.0,2,1,3,1,3,0.0699295112420688,0.9902460131395447,0.9713428351130567,0.959269005608506
2023,41,150136,0.0,0.0,0.0,17.25925925925926,19.25925925925926,16.25925925925926,1,1,3,3,0.9568245784401904,0.9400540125434692,1.0,0.4268688744588745,0.0084363636363636,0.0020599592347835,0.0069674262639227,0.0034151623262939,2,1,3,0,4,0.0567427148847423,0.990739920986492,0.9003708743563061,0.8375937862481095
2023,41,150137,0.0,0.0,0.0,17.5016835016835,23.25925925925926,15.13804713804714,1,1,3,3,0.9881816192560176,1.0,1.0,0.7726666666666667,0.0148571428571428,0.0148571428571428,0.0,0.0,2,1,3,1,3,0.1664482375604965,1.0,0.9931975170937392,0.9888007829754412
2023,41,150138,0.0,0.0,0.0,17.25925925925926,20.51851851851852,15.51851851851852,1,1,3,3,0.96509356528753,0.8677419602115393,1.0,0.4421942384203273,0.0454780765790958,0.0209107044849311,0.013805829421652,0.0324223145394059,2,1,3,1,4,0.0848192906739746,0.9899481797957896,0.9789402874633238,0.9590845462994012
2023,41,150139,0.0,0.0,0.0,16.87037037037037,20.51851851851852,16.0,1,1,3,3,0.9651541696104262,0.8927747960054047,1.0,0.4343776591571616,0.0770663185133788,0.0341243877721569,0.0168804174463544,0.0189502914865623,1,2,3,3,1,0.1235800014373667,0.9843046160124308,0.9764288965472396,0.9764288965472396
2023,41,150140,0.0,0.0,0.0,17.5,21.0,15.13804713804714,1,1,3,3,1.0,1.0,1.0,0.6170519031141868,0.0,0.0,0.0,0.0,2,1,3,1,4,0.0129028191208344,0.9768322743544636,0.8617770486227473,0.8387413906075717
2023,41,150141,0.0,0.0,0.0,17.0,21.25925925925926,16.51851851851852,1,1,3,3,0.9686028571428572,0.9695341175296878,1.0,0.4310121591447718,0.0033939393939393,0.0,0.0056378075819222,0.0083043002967903,2,1,3,1,4,0.1136241934188331,0.9773175542406312,0.8979289940828402,0.875322409346078
2023,41,70106,3.0,0.0,0.0,17.5,19.77777777777778,16.25925925925926,1,1,3,3,0.9938823529411764,0.9737813290529694,1.0,0.5656820536433752,0.1443895287057874,0.1091851851851851,0.0060984271943176,0.1922644799435348,2,2,3,1,2,0.0720034067110518,0.9799181499332448,0.986345553257276,0.9764505412937458
2023,41,150142,3.0,0.0,0.0,17.0,18.51851851851852,15.51851851851852,1,1,2,2,0.951376152726096,0.480944472044942,1.0,0.6374927712254196,0.192,0.0537992916174734,0.0,0.2559999999999999,2,1,3,1,3,0.1202590381422199,0.9825818849145126,0.9914320598632356,0.9845281912394924
2023,41,150143,0.0,0.0,0.0,16.13804713804714,19.51851851851852,15.51851851851852,1,1,2,2,0.888,0.7509146608315098,1.0,0.6396057068741894,0.448,0.1027296137339055,0.0,0.005723878948531,2,1,3,1,4,0.0712919748696804,0.9819832535936244,0.9768091741106664,0.9705152507247424
2023,42,150102,0.0,0.0,0.0,17.11111111111111,23.48148148148148,16.86195286195286,1,1,3,3,0.9684563689124926,0.7641249238061122,1.0,0.4646534864416994,0.1181142704487706,0.0520090554593492,0.0179394726367371,0.0508551372784845,1,2,3,1,1,0.0033574590116338,0.9859878369493754,0.9835509390275275,0.9857427299166188
2023,42,150103,0.0,0.0,0.0,16.88488488488488,23.96296296296297,15.74074074074074,1,1,2,2,0.9676,1.0,1.0,0.5676923076923077,0.206060606060606,0.0883636363636364,0.0187980528877779,0.0180446067562279,2,1,3,1,3,0.1308882182878442,0.9803161724111814,0.9694116157044274,0.962129454902522
2023,42,150104,0.0,0.0,0.0,17.0,20.74074074074074,16.25925925925926,1,1,3,3,0.9662413050079788,0.915791464319957,1.0,0.4106971402151962,0.0586672645052521,0.0050854225741838,0.0056721964552896,0.0074216429291292,2,1,3,0,4,0.0,1.0,0.8858457555757852,0.8858457555757852
2023,42,70102,0.0,0.0,0.0,17.5,19.48148148148148,16.74074074074074,1,1,3,3,0.8918155492110704,0.965938020418908,1.0,0.3000153419532276,0.0471147852413119,0.0013261261261261,0.0013333333333333,0.0055000043200023,2,1,3,1,4,0.0419982488985679,0.9580621832350752,0.941148092561652,0.930612609326508
2023,42,150105,0.0,0.0,0.0,17.74074074074074,21.74074074074074,16.74074074074074,1,1,3,3,0.9659644141561908,0.9131677835942738,1.0,0.4086047494814521,0.0741726689945487,0.0028427592354981,0.00808378030376,0.010031557723886,2,1,3,1,4,0.0856523973081314,0.97754803662957,0.9232612914590052,0.9012106120825092
2023,42,70101,2.0,0.0,0.0,17.74074074074074,19.48148148148148,16.74074074074074,1,1,3,3,1.0,0.9862857142857144,0.9954285714285714,0.4408311688311688,0.1425701830863121,0.0665283347863993,0.0,0.0,2,1,3,1,3,0.1140662522149882,0.9745143632391337,0.9818839114161532,0.9647790638726624
2023,42,150106,3.0,0.0,0.0,18.86195286195286,24.48148148148148,16.0,1,1,2,2,1.0,0.8375384615384615,1.0,0.6232285287528007,0.1462589531680441,0.108,0.0146666666666666,0.0293333333333333,2,1,3,1,2,0.0792317412289054,0.9800645468055132,0.9724071747471624,0.9586737951366092
2023,42,70103,0.0,0.0,0.0,17.96162829496163,20.48148148148148,16.74074074074074,1,1,3,3,0.4329999999999999,1.0,1.0,0.3128571428571428,0.0502857142857142,0.0,0.0,0.0,2,1,3,0,4,0.1865608757707269,0.99116188821402,0.9955562900256244,0.988779057825386
2023,42,150107,0.0,0.0,0.0,18.0,24.22222222222222,17.48148148148148,1,1,3,3,0.9686470587231768,0.7934721857903216,1.0,0.4574296246541077,0.0678577856664238,0.0185636934407348,0.0103553528180553,0.020835317123617,2,1,3,1,3,0.1102572829534688,0.9844097459350004,0.9815956159960268,0.9736628481104538
2023,42,150108,0.0,0.0,0.0,17.5,19.74074074074074,17.5016835016835,1,1,2,3,0.993513926159617,0.9249520494301432,1.0,0.3233916750761554,0.0471147852413119,0.0026069498069498,0.0005925925925925,0.0047519382279286,2,1,3,1,3,0.1146369808443623,0.9822437761397492,0.9836046743673028,0.9727846210136748
2023,42,150109,0.0,0.0,0.0,18.0,23.48148148148148,15.48148148148148,1,1,3,3,0.9689761963268064,0.8011720230360727,1.0,0.4659540972117953,0.1199704458214955,0.0423047941588889,0.0143399545936017,0.0504408116389318,2,1,3,3,2,0.2302235502900522,1.0,1.0,1.0
2023,42,150110,9.0,0.0,0.0,18.408,23.48148148148148,16.74074074074074,1,1,2,3,1.0,0.6519999999999999,1.0,0.2274270897641684,0.0385714285714285,0.0,0.0,0.0,2,1,3,1,4,0.0996424797499879,0.983864225800258,0.9878827167542612,0.9806670749513992
2023,42,150111,0.0,0.0,0.0,17.74074074074074,23.0,16.0,1,1,3,3,0.9181750260507928,0.9525995659178774,1.0,0.5350748109925789,0.007167652190578,0.0,0.0603382320489925,0.0029529105315848,2,1,3,1,4,0.1622148731336691,0.9756261398908864,0.995062747448687,0.9537695140674756
2023,42,150112,2.0,0.0,0.0,17.12962962962963,22.48148148148148,16.74074074074074,1,1,2,2,0.9497142857142856,0.7842515140719629,1.0,0.1869291925465838,0.0502857142857142,0.0,0.081,0.081,2,1,3,1,4,0.1179213316994761,0.9811464962038872,0.9802915899144514,0.9638145259735909
2023,42,150113,0.0,0.0,0.0,17.74074074074074,21.0,15.4983164983165,1,1,3,3,0.9661072720244436,0.9332676231062068,1.0,0.4086047494814521,0.0609345765251601,0.003111639891708,0.0056808912161329,0.007060954317844,2,1,3,0,4,0.0,1.0,0.7250298702776513,0.7250298702776513
2023,42,150114,0.0,0.0,0.0,16.74074074074074,22.48148148148148,16.0,1,1,3,3,0.9936405176833624,0.9191791468024586,1.0,0.3978641823815824,0.0471147852413119,0.0023497677309313,0.0001184342924235,0.0021090252786248,2,1,3,5,4,0.0183344189974578,1.0,0.8410530120924353,0.8279080176267156
2023,42,70104,0.0,0.0,0.0,17.74074074074074,19.48148148148148,16.74074074074074,1,1,3,3,0.977293137755102,0.9579193316200452,1.0,0.4127011738153562,0.0399875994972769,0.0067460410557184,0.0065151248716535,0.0031546490491361,2,1,3,1,4,0.0355602512750151,0.9890628648289496,0.9804505698011086,0.9666333393551904
2023,42,70105,0.0,0.0,0.0,17.74074074074074,18.74074074074074,16.74074074074074,1,1,3,3,0.9937353982792756,0.9646071223344768,1.0,0.2788013680044959,0.1413408134442343,0.001644323980116,0.0016227325302008,0.0085638509182173,2,1,3,1,4,0.080170292064052,0.9786650391667938,0.9782978999932206,0.9640879768148378
2023,42,150115,0.0,0.0,0.0,17.74074074074074,22.0,16.74074074074074,1,1,3,3,1.0,1.0,1.0,0.5022857142857142,0.044,0.0,0.0,0.0,2,1,3,5,2,0.2750016409055643,1.0,1.0,1.0
2023,42,150101,1.0,0.0,0.0,17.0,21.74074074074074,15.4983164983165,1,1,3,3,1.0,1.0,1.0,0.3826666666666667,0.1481468075126422,0.0586666666666666,0.0586666666666666,0.0586666666666666,2,1,3,1,3,0.1494118108616817,0.9783656007920948,0.982342611632134,0.9723345292976532
2023,42,150116,0.0,0.0,0.0,17.39463601532567,21.0,16.25925925925926,1,1,3,3,0.9661214880406672,0.9194692847197448,1.0,0.4106971402151962,0.0597083629493386,0.0024822704696577,0.0066857603572078,0.0080436681453838,2,1,3,1,4,0.0,1.0,1.0,0.9520561498002326
2023,42,150117,1.0,0.0,0.0,17.74074074074074,21.48148148148148,16.74074074074074,1,1,2,3,1.0,0.892,1.0,0.338,0.0,0.0,0.0,0.0,2,1,3,1,4,0.0537148881730814,0.9857962560437252,0.9451141367191456,0.93119115643821
2023,42,150118,3.0,0.0,0.0,17.88488488488488,25.22222222222222,16.48148148148148,1,1,2,3,0.977293137755102,0.8839406477733183,1.0,0.5036462395640074,0.0547075432792297,0.0250047823727799,0.0121938063323176,0.0437743362117675,2,1,3,0,3,0.114048930049822,0.994745438856016,0.980978291298736,0.9826075812105012
2023,42,150119,0.0,0.0,0.0,17.74074074074074,21.48148148148148,16.48148148148148,1,1,2,3,0.9678749216338348,0.7393324289309167,1.0,0.4692367716733062,0.1247704720834608,0.0454480941606551,0.0152861986588202,0.0531680606458711,2,1,3,2,2,0.0741366358152031,1.0,0.9809048521026148,0.9646685618866526
2023,42,150120,0.0,0.0,0.0,17.74074074074074,20.74074074074074,16.74074074074074,1,1,3,3,0.9896265364194802,0.965938020418908,1.0,0.3099890882891989,0.0471147852413119,0.0007452127642009,0.0001186927864119,0.0036519349873371,2,1,3,1,4,0.0252218934911242,0.9892677311593732,0.8823233445702473,0.8523106713264812
2023,42,70107,13.0,0.0,0.0,18.48148148148148,21.22222222222222,16.86195286195286,1,1,3,3,0.9871989890312518,0.9564177899722508,1.0,0.5629250167543722,0.1288032193414221,0.070707790310379,0.0037629629629629,0.0147019234105651,2,1,3,1,3,0.1079615161201913,0.983005957005036,0.9779083571232668,0.9779083571232668
2023,42,150122,0.0,0.0,0.0,18.0,20.74074074074074,16.74074074074074,1,1,3,3,0.977293137755102,0.9760975474223642,1.0,0.4361890108342393,0.0034363636363636,0.0,0.004714091808242,0.0047590441116412,2,1,3,0,4,0.0,1.0,0.9127553366874742,0.9154950752988382
2023,42,150123,1.0,0.0,0.0,17.86195286195286,21.48148148148148,16.48148148148148,1,1,2,3,0.977293137755102,0.882384707053085,1.0,0.4156462395640075,0.3918759648854564,0.0802900483680542,0.0111331801255767,0.0399142387758708,2,1,3,1,1,0.1131063864012709,1.0,1.0,1.0
2023,42,150124,0.0,0.0,0.0,17.74074074074074,20.48148148148148,18.86195286195286,1,1,3,3,0.9689908088095704,0.7802007491813715,1.0,0.4584439710315418,0.0733742000279994,0.0269347150054549,0.0108301241209124,0.0316987490977472,2,1,3,1,3,0.097114356023013,0.9871866933699326,0.9781403561522992,0.972490799217324
2023,42,150121,0.0,0.0,0.0,17.74074074074074,20.74074074074074,16.0,1,1,3,3,0.9896265364194802,0.965938020418908,1.0,0.3388593746262542,0.0471147852413119,0.0014035087719298,0.0002666666666666,0.0055000043200023,2,1,3,1,4,0.1472403338334172,0.9847957916097708,0.9437608029571442,0.903324019174446
2023,42,150125,1.0,0.0,0.0,17.0,22.22222222222222,16.86195286195286,1,1,2,3,0.9914066080667584,0.9617663045102128,1.0,0.7067576035942519,0.0471147852413119,0.1127056248795379,0.0014588053436499,0.006870232156317,2,1,3,1,1,0.1226206182838421,0.991773531118264,1.0,0.9971926671459382
2023,42,150126,0.0,0.0,0.0,18.0,22.22222222222222,16.48148148148148,1,1,2,3,0.967369247335711,0.7730984982869906,1.0,0.4710081134923877,0.124127250398473,0.0445555189591919,0.016710752161438,0.0535203654112531,2,1,3,1,3,0.0955853477007454,0.9891516476357024,0.9818465206280872,0.9752954066098676
2023,42,150127,0.0,0.0,0.0,18.0,22.22222222222222,16.48148148148148,1,1,2,3,0.9689761963268064,0.7451863898270991,1.0,0.4707159552108834,0.124127250398473,0.0445555189591919,0.0159463703617204,0.0521346504187766,2,1,3,1,3,0.0622536878134315,1.0,1.0,1.0
