Año,Semana,Ubigeo,P129G,P142A,P172C_1,P172C_2,P129B,P172B_1,P172B_2,P172D,P172G,P908_5,P908_6,P908_7,P908_8,P908_9,P910_1,P910_2,P910_3,P910_4,HV201,HV205,HV213,HV214,HV215,SH49,SH227,HV270,HV225,HV237,SH48,SH50
2022,42,150102,4,5,3,2,0.9956170554061334,0.2881536277825553,0.9064074849502834,0.631331937658653,0.057872729882857826,0.3164963981173438,0.009435799741121317,0.7085364226547957,0.28118235835053557,0.03023351606226777,0.30697293085259697,0.004846317247723716,0.005006451612903226,0.32223317019678327,3,2,5,2,2,3,1,2,0.055176677746122185,0.9672338331731822,0.9615353693772141,0.9571427474938377
2022,42,150103,1,1,3,3,1.0,0.9853333333333333,0.9853333333333333,0.41762207085635955,0.12839513403218014,0.9846956521739131,0.015304347826086959,0.5556152631513125,0.7559565884443135,0.1163599247449897,0.19020467723856807,0.07241514726507714,0.013193019566367,0.09614308707183826,1,1,5,2,1,3,1,3,0.13717030135714398,0.9821416177539701,0.9551234676682826,0.9485071308197268
2022,42,150104,1,1,3,3,0.997450152822707,0.8432270606792067,0.9991747848882582,0.34264326480114604,0.1944406838296035,0.9445060892100472,0.04884582185829175,0.16689425585167522,0.8987301202570483,0.1130665527161011,0.07437607134304774,0.008676584954969337,0.0061875324675324675,0.06476782274522355,1,1,2,2,1,3,0,4,0.026610806694443545,0.9911297311018521,0.6791952594450801,0.6803024361309638
2022,42,70102,1,1,3,3,1.0,1.0,1.0,0.5555488721804511,0.3240601503759399,1.0,0.0,0.01955555555555556,0.9804444444444443,0.0,0.01955555555555556,0.0,0.0,0.0,1,1,4,2,1,3,1,4,0.05267547320921205,0.9697109559572576,0.9491895387124472,0.949636617690076
2022,42,150105,1,1,3,3,0.9979889544100086,0.8910183660438672,0.9991747848882582,0.32799764149609073,0.18556790399312023,0.9438852909831495,0.05298061861400512,0.1251488723462917,0.9047215494135286,0.07770209523809524,0.07440453584093884,0.007558956293458139,0.0061875324675324675,0.064758611455719,1,1,4,2,1,3,1,4,0.0931248951920082,0.9703245302280095,0.9684886898546401,0.9314862608675697
2022,42,70101,1,1,3,3,0.9545806451612904,0.9798857142857142,0.9849142857142857,0.40053515619994023,0.13012747252747253,0.9597714285714286,0.030171428571428578,0.050514285714285706,0.9597714285714286,0.020114285714285716,0.10243620994207056,0.010057142857142858,0.0,0.0,1,1,5,2,1,3,1,4,0.11526262052102787,0.9825254077981519,0.9846236971577175,0.965411882726784
2022,42,150106,6,5,2,3,1.0,0.9624101265822784,0.9765333333333333,0.2112,0.18773333333333334,0.3520000000000001,0.0,0.648,0.3520000000000001,0.648,0.018514831230821684,0.0,0.0,0.0,1,1,5,2,1,3,1,4,0.1434122561875511,0.9596992245821763,0.9724663099027574,0.9642075501010771
2022,42,70103,1,1,3,3,0.956,0.9559933682092556,0.9994652606075912,0.31037244198359404,0.1945515739840861,0.9694757446359356,0.059086981716241306,0.1554463365459847,0.9703098181818182,0.04818763636363636,0.06926315789473685,0.0014727272727272727,0.0029875324675324674,0.04427342446907931,1,1,5,2,1,3,1,3,0.18468109031092644,0.9671384615035484,0.9813130404951862,0.9671981026872865
2022,42,150107,1,1,3,3,0.996812347497826,0.8540674719806304,0.9985993247744368,0.4056915315259052,0.1584282569053717,0.9285221174879563,0.05480500303523021,0.2769229496761615,0.8498082103247678,0.15671723167155424,0.094347441361031,0.012107181269672211,0.006503972684828593,0.06441314152661412,1,1,5,2,1,3,1,3,0.1368921167993608,0.9863773941461466,0.9858290207709713,0.9745154019140996
2022,42,150108,1,1,3,3,0.9984312056300023,0.8824655055072228,0.9989579277454012,0.38400652026731263,0.15577196449211395,0.9349264165560542,0.05480500303523021,0.25040580451806255,0.861793934852339,0.12000355704510544,0.08787038539805153,0.009974407246465132,0.005905548552762095,0.06465880240537576,1,1,5,2,1,3,1,3,0.20595693541541576,0.9829853034126274,0.9892053109886294,0.9816388806216625
2022,42,150109,1,1,3,3,0.9944341861428982,0.8901260287120213,0.9983636814337163,0.4507119115847825,0.1417229554340507,0.9060257536354719,0.04634254788447194,0.33990794563080684,0.7810192611482406,0.1843131227482195,0.10729165393596522,0.014114649906983124,0.010869286641285726,0.08225120160459769,3,2,5,2,2,3,3,2,0.11028083286113709,1.0,1.0,1.0
2022,42,150110,1,1,2,3,1.0,0.76672,1.0,0.26179725806451615,0.151466694626284,0.8704000000000001,0.02592,0.2592,0.84448,0.18144000000000005,0.07890043478260869,0.0,0.0,0.10368,1,1,5,2,1,3,1,3,0.14916420038219413,0.9749188585496144,0.9891663637313541,0.9794482429370177
2022,42,150111,1,1,3,3,1.0,0.9178876019754895,0.9984400462999835,0.24119042053882167,0.14113612143059126,0.9818223376623376,0.04257834477250424,0.1662800335148722,0.960803284457478,0.10564300293255133,0.09827101938701978,0.0013964991508010653,0.0011733861776389745,0.046411226959843684,1,1,5,2,1,3,1,4,0.249643288911381,0.9754253748798867,0.9349766033475541,0.9267772797074494
2022,42,150112,1,1,3,3,1.0,0.2831859956236324,1.0,0.294,0.08800000000000002,0.838,0.243,0.25,0.7135513513513514,0.8392718006795017,0.05976092544987146,0.06565263157894735,0.081,0.38885836909871246,1,1,5,2,1,3,1,2,0.16475130392288473,0.9883996604519157,0.9870299027983244,0.9854057690564099
2022,42,150113,1,1,3,3,0.9984312056300023,0.8941738642539642,0.9991747848882582,0.3489096281691493,0.24367861534768775,0.9422076663882205,0.05558621590564816,0.13006534601011602,0.9030869018472986,0.0809020233376773,0.06947611257186792,0.00936603575769274,0.0061875324675324675,0.06485609244389381,1,1,3,2,1,3,0,4,0.0,1.0,1.0,1.0
2022,42,150114,1,1,3,3,0.9984312056300023,0.8667799790064595,0.9991747848882582,0.4023863668744634,0.1624675943605056,0.932269373710469,0.04760794828075654,0.27493525253785517,0.8539364920851189,0.1395557130920045,0.09253994384346952,0.011896140491668443,0.006165947841174957,0.06615941651247345,1,1,4,2,1,3,1,4,0.054620059038790816,1.0,0.9427476689417459,0.9200295345508884
2022,42,70104,1,1,3,3,1.0,1.0,1.0,0.022622134306138603,0.0,1.0,0.0,0.0,1.0,0.0,0.081,0.0,0.0,0.0,1,1,4,2,1,3,1,4,0.037551434909892226,0.9599129256792103,0.9519836962670634,0.9384911941851076
2022,42,70105,1,1,3,3,0.997450152822707,0.9127257546180021,0.9991747848882582,0.34237244679181156,0.17514860043910768,0.9421109435718892,0.052818763795041815,0.141517153957154,0.8970909504267339,0.058389679324858376,0.09828513864480479,0.007558956293458141,0.006692467532467532,0.06225493921603938,1,1,4,2,1,3,1,4,0.0744519690350084,0.9504214674991345,0.9743863143685199,0.9278863852143167
2022,42,150115,1,1,3,3,0.9984312056300023,0.8955902728142074,0.9991747848882582,0.3552076360898492,0.2673936505144349,0.9383746309379466,0.05480500303523021,0.12209402497144434,0.8983293965697492,0.07005341488618907,0.059944522065090565,0.007134493558427011,0.006916886425286,0.06477696168877584,1,1,2,2,1,3,0,4,0.11677100604622384,0.9969979529691403,0.9942343252162038,0.9923124336216051
2022,42,150101,1,1,3,3,1.0,0.9272457318456193,0.9992484034647342,0.35411350159334326,0.16093408754349964,0.9717797402597401,0.044420400000000006,0.21433839958697298,0.9516920117302052,0.1015687741935484,0.0765398302762433,0.0034924675324675323,0.001641038961038961,0.046411226959843684,1,1,4,2,1,3,1,4,0.154149412579025,0.991554359487283,0.9986745575209666,0.9952576036468135
2022,42,150116,1,1,3,3,0.997450152822707,0.8906707917956257,0.9991747848882582,0.32425082086862017,0.1974400499424654,0.9526590874935288,0.049807762381018,0.13304205137294772,0.9078287592835896,0.07317708937794001,0.07487814229141626,0.00936603575769274,0.0061875324675324675,0.06485609244389381,1,1,4,2,1,3,0,4,0.0,1.0,0.9769373008648157,0.822183580513832
2022,42,150117,1,1,3,3,1.0,0.9197053682092556,0.9989829029943754,0.3523398851048402,0.08276291070457721,0.9532935064935064,0.044420400000000006,0.20272418935902814,0.932260155844156,0.132883163803938,0.08841867942583734,0.003242714704650189,0.002819220779220779,0.0459544374560923,1,1,5,2,1,3,1,4,0.09016295789093223,0.9870848685500134,0.9989967045896493,0.9810542988189833
2022,42,150118,1,1,3,3,0.9942312344434703,0.8507939756224617,0.997434580213612,0.44853591369044016,0.1368710941716661,0.843368086429032,0.05741060032687326,0.38902415730443785,0.6979406117975913,0.29490105404273154,0.09342331376001214,0.017153778336934995,0.008419653855436814,0.0904346299840421,1,1,5,2,1,3,1,3,0.14779753357716244,0.9877126874399433,0.9869473248543824,0.9826824250161206
2022,42,150119,1,1,3,3,0.9944903873273971,0.9027636326551859,0.9983636814337163,0.4401754797354749,0.1394945787535074,0.889317177338123,0.045555120146472665,0.3648284483538902,0.7479572351742145,0.22117218153889118,0.11035025133856263,0.016843027623053862,0.015046987850858819,0.08755721882491402,2,2,5,1,2,3,2,2,0.10772549501935727,1.0,1.0,0.9949863697532207
2022,42,150120,1,1,3,3,0.9984312056300023,0.914456001850979,0.9991747848882582,0.3247267268755242,0.20256792640881555,0.94914611690102,0.04975661109002977,0.13006534601011602,0.916368117572995,0.07784418695710724,0.07937742593154545,0.008356165627822612,0.0061875324675324675,0.06245307963911803,1,1,2,2,1,3,1,4,0.05897910028827187,0.9669277582448546,0.9208855648327264,0.9213500414032034
2022,42,70107,1,1,3,3,0.9972472011232791,0.8555578434774663,0.9985993247744368,0.4093456970749086,0.15484663529416526,0.8978169175978633,0.052818763795041815,0.2202166234451071,0.8016320852441806,0.1711356465763131,0.11007911267077881,0.00896050807067238,0.012746556924766969,0.09911381881581643,1,1,5,2,1,3,1,3,0.17555308791975902,0.999406622547338,0.9857142857142858,0.9857142857142858
2022,42,150122,1,1,3,3,0.9984312056300023,0.9726787072313434,0.999762185092256,0.11191935410960116,0.06108973897957196,0.9644963981173438,0.009435799741121317,0.02079361732915063,0.9351549427569543,0.01044995172847692,0.023506894552118032,0.004846317247723716,0.0032,0.014769155548011437,1,1,4,2,1,3,0,4,0.006988696707631616,1.0,0.9820878428496772,0.9784265278093865
2022,42,150123,1,1,3,3,0.9944341861428982,0.8785606123793234,0.9983636814337163,0.4371584483925236,0.14348558462560598,0.8936837750800132,0.05741060032687326,0.30916409135228695,0.7722915948790481,0.21384266890099146,0.1038870825073938,0.016331619362965993,0.011200167757710938,0.09257017871646302,1,1,5,2,1,3,3,1,0.07052221167418297,1.0,1.0,1.0
2022,42,150124,1,1,3,3,0.9970152991972538,0.883503704342472,0.9991747848882582,0.4278700600977144,0.1543447834122345,0.9357730694441251,0.04531788286168818,0.300762062677855,0.8404851123784763,0.18563090629800305,0.09436492414962254,0.013565507529179417,0.013313190895126378,0.07042447434007337,1,1,5,2,1,3,1,3,0.10310290026466615,0.9872943596026893,0.9895975330643592,0.9748092635298831
2022,42,150121,1,1,3,3,0.9984312056300023,0.8959804794776455,0.9991747848882582,0.34438857103785686,0.22652969660346495,0.9383746309379466,0.05480500303523021,0.1219695805269999,0.8963361051709896,0.07467248484848485,0.07315784394472745,0.008595715198643628,0.006916886425286,0.064758611455719,1,1,4,2,1,3,1,4,0.13367916542550617,0.9555798511974547,0.9462304589242507,0.9462304589242507
2022,42,150125,1,1,3,3,1.0,0.648,1.0,0.6593375768675414,0.03315348837209302,0.5265053066850447,0.0,0.696,0.3264862554638174,0.6527999999999999,0.0,0.0,0.04400000000000001,0.308,1,1,5,2,1,3,1,2,0.11769797528340425,0.9760037961781715,1.0,0.9908323234583326
2022,42,150126,1,1,3,3,0.9970152991972538,0.9037703116338179,0.9989435449147026,0.4449157399953354,0.135721050190738,0.9433447633625693,0.04504523476699488,0.35414065614609797,0.8077314908832045,0.22100259069962297,0.11443968242360662,0.01684971092808333,0.016145085881860075,0.08078228862901024,1,1,5,2,1,3,1,3,0.0971848622697392,0.986592911246373,0.9864135713475304,0.9695855928574513
2022,42,150127,1,1,3,3,0.9970152991972538,0.9066644416073454,0.9989435449147026,0.44633465163067443,0.14009172467754152,0.9433447633625693,0.044948570525843244,0.35414065614609797,0.8020143210995049,0.23867531797235025,0.10972695515087937,0.016536501047066828,0.015553280268118978,0.08257831460303622,1,2,5,2,2,3,1,1,0.011379603766433558,0.9996229967795122,0.998562149921042,0.9961860065027709
2022,42,150128,1,1,3,3,0.9982282539305746,0.8818561925699256,0.997874314049426,0.3571893211896436,0.20724841535597813,0.9425878266887722,0.05741060032687326,0.17945473030925338,0.8852760453962505,0.08810978301936932,0.08544806971667789,0.0076572416331248516,0.0061875324675324675,0.053536024578418065,1,1,5,2,1,3,1,4,0.16677199138301918,0.9830449708290183,0.9686844903693119,0.9686844903693119
2022,42,150129,1,1,3,3,0.9970152991972538,0.9683685072627359,0.9996281278099753,0.46281198199649815,0.22226679578950712,0.9689502293129393,0.08176000661752224,0.12978254426144326,0.7674161554098582,0.3523657142857142,0.023506894552118032,0.004846317247723716,0.003601151424836144,0.012924687612079596,1,1,5,2,1,3,1,2,0.0,1.0,1.0,1.0
2022,42,150130,1,1,3,3,0.9984312056300023,0.8937745212206318,0.9991747848882582,0.3551426978287228,0.2381726921203195,0.939318311181178,0.05480500303523021,0.12981321689063627,0.8983293965697492,0.07005341488618907,0.06552089686327864,0.007134493558427011,0.006916886425286,0.06478602913535529,1,1,4,2,1,3,0,4,0.002967099430094067,1.0,0.9477936020721638,0.9424138855316395
2022,42,150131,1,1,3,3,0.9984312056300023,0.8943400276684638,0.9991747848882582,0.34327952796630384,0.20915639621788137,0.9378647487213154,0.05336216296676994,0.16599867556683548,0.8853816384423459,0.09556183357694108,0.07247767179840225,0.009870970822627806,0.0061875324675324675,0.06485609244389381,1,1,3,2,1,3,5,4,0.0,0.9911297311018521,0.9807810840540132,0.9807810840540132
2022,42,150132,1,1,3,3,1.0,0.7542626779563011,0.9988307948130398,0.5369582374204798,0.10792454011413391,0.722465823209049,0.06789325843086608,0.5537364558022622,0.6356130573942187,0.4909378667783829,0.09320020403662758,0.0254026720119666,0.014977612065354001,0.224843443762396,1,1,5,2,1,3,1,3,0.1158276081863521,0.9797439766171258,0.9888930372543113,0.9776300950875622
2022,42,150133,1,1,3,2,1.0,0.19601505426456006,1.0,0.5666975467360795,0.015617291683986189,1.0,0.486,0.5670000000000001,1.0,0.5670000000000001,0.0,0.0,0.0,0.081,1,1,5,2,1,3,1,3,0.11447427423114467,0.9869814035012988,0.9696522784553558,0.9622834271528955
2022,42,150134,1,1,3,3,0.9984312056300023,0.8954688830758143,0.9991747848882582,0.3389763334609593,0.21309781428160124,0.939318311181178,0.05480500303523021,0.12981321689063627,0.8983293965697492,0.07005341488618907,0.06656309112657399,0.008595715198643628,0.006916886425286,0.064758611455719,1,1,4,2,1,3,1,4,0.07003237160259972,0.9962614678085975,0.995188418660524,0.9957653563202942
2022,42,150135,1,1,2,3,1.0,0.7485714285714284,1.0,0.28045714285714285,0.15085714285714283,0.9568000000000001,0.0432,0.2592,0.9136,0.0,0.3226060742407199,0.0,0.0,0.0,1,1,5,2,1,3,1,4,0.10342639221212627,0.989154533114673,0.9773763312521695,0.9631939549888114
2022,42,150136,1,1,3,3,1.0,1.0,1.0,0.39942857142857147,0.32799999999999996,0.9458461538461538,0.0,0.0,0.9458461538461538,0.0,0.0,0.0,0.0,0.0,1,1,4,2,1,3,1,4,0.024695179198299107,0.9742119610786083,0.9042261159029147,0.8990100442441061
2022,42,150137,1,1,3,3,1.0,1.0,1.0,0.4861538461538461,0.4016415626258558,1.0,0.0,0.0,1.0,0.0,0.0,0.05415384615384618,0.0,0.0,1,1,5,2,1,3,1,3,0.16671534688106562,0.9953617187566244,0.995564865550926,0.987938257755029
2022,42,150138,1,1,3,3,0.9970152991972538,0.8241105625729519,0.9991747848882582,0.3895158299518227,0.21524551502682043,0.9451624522194519,0.045623341315697466,0.21857423917519286,0.8729859919454599,0.1694882100265326,0.09011441592214746,0.012682412146841654,0.011672151934087417,0.068683520754338,1,1,5,2,1,3,1,4,0.09568579857145605,0.9851149556341908,0.9833934520762028,0.9616743324378623
2022,42,150139,1,1,3,3,0.9982282539305746,0.792687566916347,0.9984583206005732,0.4492549267587176,0.1609489586780763,0.818037177338123,0.052818763795041815,0.2747681216274414,0.7406530066274101,0.231664249277329,0.09199776202142815,0.011760416683904389,0.012921038961038961,0.10073285689540237,3,2,5,1,2,3,2,1,0.18300643221617993,0.9878617372972713,1.0,1.0
2022,42,150140,1,1,3,3,1.0,1.0,1.0,0.646,0.484,1.0,0.0,0.03520000000000001,0.9296,0.0,0.0,0.0,0.0,0.0,1,1,4,2,1,3,1,4,0.042711903594226955,0.9739796187045305,0.8436819803811725,0.8227690107705075
2022,42,150141,1,1,3,3,0.9984312056300023,0.9699084658328332,0.999762185092256,0.3288852540388758,0.28368436635702815,0.9644963981173438,0.009435799741121317,0.02180431054575991,0.9351549427569543,0.003111954246394608,0.023506894552118032,0.004846317247723716,0.0032,0.014769155548011437,1,1,4,2,1,3,1,4,0.00480472898649674,0.9508507497597734,0.7788283739189805,0.7724220686036514
2022,42,70106,1,1,3,3,1.0,0.9549202482924538,0.9938734214399979,0.6139172568960086,0.13667516933885474,0.7141646068176501,0.05479597003358305,0.7182991600847966,0.33142857142857135,0.22034285714285712,0.08166362297496318,0.04435061769339192,0.006871225138284103,0.07576814001779889,1,1,5,2,2,3,1,2,0.06194416555483941,0.9887325030491992,0.9873797357262962,0.9850507313844318
2022,42,150142,1,1,2,2,1.0,0.4320761904761905,1.0,0.408288096939598,0.19372958423455897,0.7556538060479667,0.03598872549019608,0.4925595253790376,0.6683308037012509,0.1891705100314237,0.20605714285714283,0.06952415815442867,0.07405714285714286,0.09257142857142854,1,1,5,2,1,3,1,3,0.10655347808146357,0.9739798086963506,0.9885779576128805,0.9693347422491524
2022,42,150143,1,1,2,3,1.0,0.8658480620155039,1.0,0.5011333333333333,0.01676899224806202,1.0,0.14080000000000004,0.8105811928229617,0.9061333333333333,0.3520000000000001,0.1661870182555781,0.0,0.023466666666666667,0.09386666666666668,1,1,5,2,2,3,1,2,0.11065272880432611,0.9855285114177693,0.9852271009152558,0.9693911820944413
2022,43,150102,1,1,3,3,0.9919313974522002,0.5304646329633405,0.947834558333801,0.5597234970264733,0.10653843455707919,0.582641096534201,0.01737044952342788,0.46344205079632844,0.5196672680111287,0.0586414764394427,0.2047196486799432,0.009616102583549894,0.009216422287390029,0.2292652004111352,3,2,5,2,2,3,1,2,0.053062678062678045,0.9665452890304961,0.9607270784271041,0.957038336202859
2022,43,150103,1,1,3,3,1.0,0.9730000000000001,0.9730000000000001,0.4170885490296877,0.12759270104827028,0.9718260869565218,0.028173913043478264,0.530814199074795,0.7269911618146756,0.05950876703429421,0.18617658107524343,0.07905750350631136,0.0062147012162876766,0.05119216557477391,1,1,5,2,1,3,1,3,0.1383768277180634,0.9820230621706297,0.9557311562525139,0.9491264409098531
2022,43,150104,1,1,3,3,0.9953059631508924,0.8540351098300175,0.9991747848882582,0.33298467726992953,0.18705910796764835,0.9236830550981678,0.03895046701329891,0.12504488028100932,0.8602511212141724,0.06903203686635943,0.07671255566381553,0.012019945702859886,0.007513766233766233,0.05778086993651292,1,1,2,2,1,3,0,4,0.022320647036168234,0.9925597843212772,0.6771367496700511,0.6780740893355846
2022,43,70102,1,1,3,3,1.0,1.0,1.0,0.5421954887218046,0.2962406015037594,1.0,0.0,0.036000000000000004,0.964,0.0,0.036000000000000004,0.0,0.0,0.0,1,1,4,2,1,3,1,4,0.052012625912806004,0.9707555757851616,0.9490103890438266,0.9494368923787124
2022,43,150105,1,1,3,3,0.9962978478911522,0.8884740929292101,0.9991747848882582,0.31776891858314904,0.17944449410293986,0.9232691896135695,0.04170699818377449,0.10192623892236796,0.8637699429978669,0.04982171428571427,0.0766623974314062,0.011309736476826855,0.007513766233766233,0.05776705300225608,1,1,4,2,1,3,1,4,0.09508181012385304,0.9707621366040872,0.9688271758407505,0.9330485038803868
2022,43,70101,1,1,3,3,0.9163870967741935,0.9629714285714286,0.9722285714285714,0.39535561896324684,0.14899340659340657,0.9259428571428572,0.05554285714285715,0.07964444444444443,0.9259428571428572,0.037028571428571425,0.09505114030993124,0.018514285714285712,0.0,0.0,1,1,5,2,1,3,1,4,0.11462893227292806,0.9827836118516592,0.9850268674592602,0.9657986908957059
2022,43,150106,1,1,2,3,1.0,0.9196151898734177,0.9568000000000001,0.38880000000000003,0.3455999999999999,0.6480000000000001,0.0,0.35199999999999987,0.6480000000000001,0.35199999999999987,0.03634367541766109,0.0,0.0,0.0,1,1,5,2,1,3,1,4,0.14414502090787107,0.9594320422251927,0.9723316754846865,0.9642645213426032
2022,43,70103,1,1,3,3,0.919,0.9760951629778671,0.9997095242806668,0.2827949067565202,0.19072470729734067,0.9690749552984159,0.04987947257436197,0.14725521910469136,0.9838720000000001,0.026175999999999998,0.05597807017543859,0.0007999999999999999,0.001622857142857143,0.024049761439993697,1,1,5,2,1,3,1,3,0.18467049732411586,0.9673180140950877,0.9814402937758125,0.9670213412517313
2022,43,150107,1,1,3,3,0.9941318215300887,0.8575662920280632,0.9985993247744368,0.37950890146990446,0.16300582939279296,0.9159545461198797,0.04292325446459121,0.20147269083729114,0.8325324118137105,0.11909299036447422,0.0882410627981665,0.014256749265823284,0.007652351167549972,0.05616947581422649,1,1,5,2,1,3,1,3,0.1369665918108542,0.9862883710651931,0.9859443563803507,0.9746020958810635
2022,43,150108,1,1,3,3,0.9971119921825043,0.8766405062461478,0.9990569859464593,0.36558009522722057,0.16854297185494746,0.917660243025809,0.04292325446459121,0.17038940385779094,0.8389468244508598,0.08352793297025557,0.08570098201327649,0.012885160563857082,0.007993020824496518,0.057572317781719604,1,1,5,2,1,3,1,3,0.20656644056229,0.9831280890643365,0.9895217243879019,0.981750484461193
2022,43,150109,1,1,3,3,0.9897538426721535,0.8822498799786943,0.9983636814337163,0.4300133959209353,0.14985491102136195,0.9044749695468138,0.037281617697419035,0.2684043451639525,0.7968981200431839,0.14029747633012152,0.09625080689806911,0.015614705468542902,0.010873048395482057,0.06864027780519055,3,2,5,2,2,3,3,2,0.11367774237596714,1.0,1.0,1.0
2022,43,150110,1,1,2,3,1.0,0.87328,1.0,0.2554648387096774,0.14300004193942603,0.9296,0.014079999999999999,0.14079999999999998,0.9155199999999999,0.09856000000000004,0.10106695652173914,0.0,0.0,0.056319999999999995,1,1,5,2,1,3,1,3,0.14918952245300626,0.9746051454068154,0.989411572115017,0.9797548392323704
2022,43,150111,1,1,2,3,1.0,0.9553957344064385,0.999152617743201,0.12866649401052663,0.07666653509809895,0.9901257142857143,0.02290156318166948,0.09032495647721453,0.9787079569892474,0.057386322580645174,0.1299155471610528,0.0006245059273738701,0.0005796600491619138,0.025211036867075584,1,1,5,2,1,3,1,4,0.2519399460188934,0.9749089667728721,0.9372920611717241,0.9285849246446428
2022,43,150112,1,1,2,3,1.0,0.5297789934354484,1.0,0.331,0.16200000000000003,0.912,0.13199999999999998,0.25,0.6998675675675676,0.7989077010192525,0.029840616966580965,0.033768421052631586,0.043999999999999984,0.2882875536480687,1,1,5,2,1,3,1,2,0.16376906172143404,0.9886078036596649,0.9873492909418982,0.9859869979303009
2022,43,150113,1,1,3,3,0.9971119921825043,0.889641198849671,0.9991747848882582,0.335688987362365,0.222839332505726,0.9221507732169502,0.045615394121239064,0.10821709993425495,0.8626801779537137,0.05462160643508739,0.0760600093643633,0.014020355673178754,0.007513766233766233,0.05791327448451832,1,1,3,2,1,3,0,4,0.0,1.0,1.0,1.0
2022,43,150114,1,1,3,3,0.9971119921825043,0.8663804308872993,0.9991747848882582,0.3891321397429598,0.1628189461089994,0.9161797902196612,0.040296549037977976,0.2120896364935404,0.8347218626060463,0.11003616704060419,0.0901822605183443,0.015394733553363089,0.008140478749769944,0.06039726491639207,1,1,4,2,1,3,1,4,0.05477685579726396,1.0,0.9423084847315298,0.9187825782108305
2022,43,70104,1,1,3,3,1.0,1.0,1.0,0.04726653479254124,0.0,1.0,0.0,0.0,1.0,0.0,0.043999999999999984,0.0,0.0,0.0,1,1,4,2,1,3,1,4,0.03761986295402513,0.9600672279917897,0.9526787636058122,0.9391549426248103
2022,43,70105,1,1,3,3,0.9953059631508924,0.9001311360783856,0.9991747848882582,0.32912704614339655,0.17540951436352362,0.9224810965342011,0.04159909497113229,0.11689221445221447,0.8598846086084021,0.04285701565380169,0.09135837883867332,0.011309736476826855,0.007788051948051947,0.05605697295180135,1,1,4,2,1,3,1,4,0.07601649342571465,0.9553835947633101,0.9763622534192645,0.9289769956364967
2022,43,150115,1,1,3,3,0.9971119921825043,0.8929831535299175,0.9991747848882582,0.3397858371314595,0.2310743414375228,0.9195954162501008,0.04292325446459121,0.09630254261867167,0.8593145683747413,0.045666875576036874,0.06710647272812076,0.011068874311703109,0.008000002205601922,0.05779457835184136,1,1,2,2,1,3,0,4,0.11794291669838151,0.9974853820084963,0.9951638598088303,0.9935518130784404
2022,43,150101,1,1,3,3,1.0,0.9604791629778672,0.9995917253388681,0.3069214885613091,0.1592363224152293,0.9846704761904762,0.024129599999999998,0.15747184624470634,0.9737586236559139,0.0551731612903226,0.07661159796615376,0.0018971428571428564,0.000891428571428571,0.025211036867075584,1,1,4,2,1,3,1,4,0.15496455949419802,0.9912691153319515,0.9988882436342138,0.99602654215717
2022,43,150116,1,1,3,3,0.9953059631508924,0.8834181845662665,0.9991747848882582,0.31431969116120156,0.18268165609674764,0.9364298843791383,0.038801091283359,0.11366397616032067,0.868535668327447,0.05035238731366326,0.07893408978345616,0.014020355673178754,0.007513766233766233,0.05791327448451832,1,1,4,2,1,3,0,4,0.0,1.0,0.9806554392353208,0.8231395084205735
2022,43,150117,1,1,2,3,1.0,0.9563831629778672,0.9994475028611423,0.3255196248823048,0.06599317013963932,0.9746285714285715,0.024129599999999998,0.11012178187403998,0.9632030476190477,0.07218344700460827,0.07207148538011696,0.0017614746543778807,0.0015314285714285714,0.024962904297136563,1,1,5,2,1,3,1,4,0.0891505261721354,0.9868134715886627,0.9991604110003932,0.981569822968266
2022,43,150118,1,1,3,3,0.9893802270436614,0.8489233844000522,0.9974788779579411,0.43799302307112553,0.14175445927676572,0.8688430012961058,0.04683165040205579,0.30315795542465945,0.7517689771860411,0.2527558374528698,0.0887173875432304,0.018404978361811982,0.008928089980212526,0.08110075129827742,1,1,5,2,1,3,1,3,0.14860044207231532,0.987454483386436,0.9866213826738166,0.9829552997544861
2022,43,150119,1,1,3,3,0.989838144448902,0.8904255819876775,0.9983636814337163,0.4272634415427131,0.15261300095291935,0.8938030012961058,0.03675666587208618,0.2842253589888373,0.7789385009955649,0.18348275492249685,0.09791226721552942,0.017535843471220437,0.013987364893171345,0.07152255876437473,2,2,5,1,2,3,2,2,0.10827567446733442,1.0,1.0,0.9957946607033307
2022,43,150120,1,1,3,3,0.9971119921825043,0.9000146706660956,0.9991747848882582,0.3156167852188989,0.1915448668541667,0.9315854752868741,0.03876699042270018,0.10821709993425495,0.8822090910283844,0.05293355316293357,0.08135179402839077,0.01347178424460733,0.007513766233766233,0.05635418358641931,1,1,2,2,1,3,1,4,0.06021847974510697,0.9668834124455427,0.9205710309168148,0.9210141311657584
2022,43,70107,1,1,3,3,0.9949323475224003,0.8512287147010588,0.9985993247744368,0.4076447376305925,0.1676002663906312,0.8984201441532487,0.04159909497113229,0.20058162829532145,0.8053564038061417,0.14495103584687435,0.09776498201327649,0.012201674532258606,0.013209392928199623,0.09712983239120135,1,1,5,2,1,3,1,3,0.17557423654215396,0.9995063177025961,0.9857142857142858,0.9857142857142858
