Fecha,Semana,Provincia,Distrito,Min,Max
2023-05-16,20,LIMA,PACHACAMAC,,24 °C
2023-05-23,21,LIMA,PACHACAMAC,17 °C,23 °C
2023-05-31,22,LIMA,PACHACAMAC,18 °C,21 °C
2023-06-01,22,LIMA,PACHACAMAC,17 °C,23 °C
2023-06-08,23,LIMA,PACHACAMAC,18 °C,23 °C
2023-06-15,24,LIMA,PACHACAMAC,18 °C,22 °C
2023-06-22,25,LIMA,PACHACAMAC,15 °C,21 °C
2023-06-30,26,LIMA,PACHACAMAC,18 °C,21 °C
2023-07-01,26,LIMA,PACHACAMAC,18 °C,21 °C
2023-07-08,27,LIMA,PACHACAMAC,17 °C,21 °C
2023-07-16,28,LIMA,PACHACAMAC,16 °C,20 °C
2023-07-23,29,LIMA,PACHACAMAC,16 °C,21 °C
2023-07-31,31,LIMA,PACHACAMAC,19 °C,21 °C
2023-08-01,31,LIMA,PACHACAMAC,18 °C,23 °C
2023-08-08,32,LIMA,PACHACAMAC,17 °C,22 °C
2023-08-16,33,LIMA,PACHACAMAC,16 °C,21 °C
2023-08-23,34,LIMA,PACHACAMAC,16 °C,20 °C
2023-08-31,35,LIMA,PACHACAMAC,16 °C,21 °C
2023-09-01,35,LIMA,PACHACAMAC,17 °C,20 °C
2023-09-08,36,LIMA,PACHACAMAC,16 °C,21 °C
2023-09-15,37,LIMA,PACHACAMAC,15 °C,21 °C
2023-09-22,38,LIMA,PACHACAMAC,16 °C,21 °C
2023-09-30,39,LIMA,PACHACAMAC,18 °C,20 °C
2023-10-01,39,LIMA,PACHACAMAC,16 °C,21 °C
2023-10-08,40,LIMA,PACHACAMAC,17 °C,20 °C
2023-10-16,42,LIMA,PACHACAMAC,17 °C,22 °C
2023-10-23,43,LIMA,PACHACAMAC,18 °C,22 °C
2023-10-31,44,LIMA,PACHACAMAC,20 °C,22 °C
2023-11-01,44,LIMA,PACHACAMAC,18 °C,21 °C
2023-11-08,45,LIMA,PACHACAMAC,17 °C,22 °C
2023-11-15,46,LIMA,PACHACAMAC,17 °C,23 °C
2023-11-22,47,LIMA,PACHACAMAC,17 °C,23 °C
2023-11-30,48,LIMA,PACHACAMAC,16 °C,24 °C
2023-12-01,48,LIMA,PACHACAMAC,18 °C,23 °C
2023-12-08,49,LIMA,PACHACAMAC,17 °C,21 °C
2023-12-16,50,LIMA,PACHACAMAC,18 °C,25 °C
2023-12-23,51,LIMA,PACHACAMAC,19 °C,24 °C
2023-12-31,52,LIMA,PACHACAMAC,19 °C,25 °C
2024-01-01,1,LIMA,PACHACAMAC,19 °C,25 °C
2024-01-08,2,LIMA,PACHACAMAC,19 °C,27 °C
2024-01-16,3,LIMA,PACHACAMAC,20 °C,27 °C
2024-01-23,4,LIMA,PACHACAMAC,22 °C,27 °C
2024-01-31,5,LIMA,PACHACAMAC,21 °C,28 °C
2024-02-01,5,LIMA,PACHACAMAC,22 °C,30 °C
2024-02-08,6,LIMA,PACHACAMAC,23 °C,29 °C
2024-02-15,7,LIMA,PACHACAMAC,23 °C,29 °C
2024-02-22,8,LIMA,PACHACAMAC,23 °C,28 °C
2024-02-29,9,LIMA,PACHACAMAC,21 °C,29 °C
2024-03-01,9,LIMA,PACHACAMAC,21 °C,27 °C
2024-03-08,10,LIMA,PACHACAMAC,21 °C,28 °C
2024-03-16,11,LIMA,PACHACAMAC,21 °C,27 °C
2024-03-23,12,LIMA,PACHACAMAC,21 °C,28 °C
2024-03-31,13,LIMA,PACHACAMAC,20 °C,27 °C
2024-04-01,14,LIMA,PACHACAMAC,21 °C,25 °C
2024-04-08,15,LIMA,PACHACAMAC,,24 °C
2024-04-15,16,LIMA,PACHACAMAC,19 °C,25 °C
2024-04-22,17,LIMA,PACHACAMAC,19 °C,27 °C
2024-04-30,18,LIMA,PACHACAMAC,21 °C,25 °C
2020-01-01,1,LIMA,PUNTA NEGRA,19 °C,24 °C
2020-01-08,2,LIMA,PUNTA NEGRA,18 °C,24 °C
2020-01-16,3,LIMA,PUNTA NEGRA,20 °C,25 °C
2020-01-23,4,LIMA,PUNTA NEGRA,21 °C,24 °C
2020-01-31,5,LIMA,PUNTA NEGRA,20 °C,25 °C
2020-02-01,5,LIMA,PUNTA NEGRA,19 °C,24 °C
2020-02-08,6,LIMA,PUNTA NEGRA,21 °C,26 °C
2020-02-15,7,LIMA,PUNTA NEGRA,20 °C,27 °C
2020-02-22,8,LIMA,PUNTA NEGRA,21 °C,27 °C
2020-02-29,9,LIMA,PUNTA NEGRA,21 °C,26 °C
2020-03-01,9,LIMA,PUNTA NEGRA,21 °C,25 °C
2020-03-08,10,LIMA,PUNTA NEGRA,21 °C,27 °C
2020-03-16,12,LIMA,PUNTA NEGRA,21 °C,25 °C
2020-03-23,13,LIMA,PUNTA NEGRA,22 °C,27 °C
2020-03-31,14,LIMA,PUNTA NEGRA,20 °C,25 °C
2020-04-01,14,LIMA,PUNTA NEGRA,20 °C,26 °C
2020-04-08,15,LIMA,PUNTA NEGRA,19 °C,25 °C
2020-04-15,16,LIMA,PUNTA NEGRA,21 °C,27 °C
2020-04-22,17,LIMA,PUNTA NEGRA,18 °C,24 °C
2020-04-30,18,LIMA,PUNTA NEGRA,18 °C,24 °C
2020-05-01,18,LIMA,PUNTA NEGRA,19 °C,25 °C
2020-05-08,19,LIMA,PUNTA NEGRA,20 °C,24 °C
2020-05-16,20,LIMA,PUNTA NEGRA,17 °C,21 °C
2020-05-23,21,LIMA,PUNTA NEGRA,16 °C,20 °C
2020-05-31,22,LIMA,PUNTA NEGRA,16 °C,20 °C
2020-06-01,23,LIMA,PUNTA NEGRA,18 °C,20 °C
2020-06-08,24,LIMA,PUNTA NEGRA,15 °C,20 °C
2020-06-15,25,LIMA,PUNTA NEGRA,17 °C,18 °C
2020-06-22,26,LIMA,PUNTA NEGRA,13 °C,18 °C
2020-06-30,27,LIMA,PUNTA NEGRA,14 °C,19 °C
2020-07-01,27,LIMA,PUNTA NEGRA,14 °C,18 °C
2020-07-08,28,LIMA,PUNTA NEGRA,15 °C,17 °C
2020-07-16,29,LIMA,PUNTA NEGRA,15 °C,18 °C
2020-07-23,30,LIMA,PUNTA NEGRA,15 °C,18 °C
2020-07-31,31,LIMA,PUNTA NEGRA,14 °C,19 °C
2020-08-01,31,LIMA,PUNTA NEGRA,13 °C,18 °C
2020-08-08,32,LIMA,PUNTA NEGRA,16 °C,20 °C
2020-08-16,33,LIMA,PUNTA NEGRA,15 °C,18 °C
2020-08-23,34,LIMA,PUNTA NEGRA,14 °C,18 °C
2020-08-31,36,LIMA,PUNTA NEGRA,13 °C,17 °C
2020-09-01,36,LIMA,PUNTA NEGRA,14 °C,16 °C
2020-09-08,37,LIMA,PUNTA NEGRA,15 °C,20 °C
2020-09-15,38,LIMA,PUNTA NEGRA,15 °C,18 °C
2020-09-22,39,LIMA,PUNTA NEGRA,14 °C,19 °C
2020-09-30,40,LIMA,PUNTA NEGRA,16 °C,21 °C
2020-10-01,40,LIMA,PUNTA NEGRA,14 °C,21 °C
2020-10-08,41,LIMA,PUNTA NEGRA,17 °C,22 °C
2020-10-16,42,LIMA,PUNTA NEGRA,17 °C,22 °C
2020-10-23,43,LIMA,PUNTA NEGRA,16 °C,20 °C
2020-10-31,44,LIMA,PUNTA NEGRA,17 °C,21 °C
2020-11-01,44,LIMA,PUNTA NEGRA,17 °C,19 °C
2020-11-08,45,LIMA,PUNTA NEGRA,13 °C,20 °C
2020-11-15,46,LIMA,PUNTA NEGRA,15 °C,22 °C
2020-11-22,47,LIMA,PUNTA NEGRA,17 °C,21 °C
2020-11-30,49,LIMA,PUNTA NEGRA,18 °C,21 °C
2020-12-01,49,LIMA,PUNTA NEGRA,16 °C,22 °C
2020-12-08,50,LIMA,PUNTA NEGRA,17 °C,20 °C
2020-12-16,51,LIMA,PUNTA NEGRA,17 °C,23 °C
2020-12-23,52,LIMA,PUNTA NEGRA,18 °C,22 °C
2020-12-31,53,LIMA,PUNTA NEGRA,17 °C,24 °C
2021-01-01,53,LIMA,PUNTA NEGRA,18 °C,22 °C
2021-01-08,1,LIMA,PUNTA NEGRA,18 °C,25 °C
2021-01-16,2,LIMA,PUNTA NEGRA,18 °C,24 °C
2021-01-23,3,LIMA,PUNTA NEGRA,19 °C,24 °C
2021-01-31,4,LIMA,PUNTA NEGRA,20 °C,25 °C
2021-02-01,5,LIMA,PUNTA NEGRA,19 °C,24 °C
2021-02-07,5,LIMA,PUNTA NEGRA,20 °C,25 °C
2021-02-14,6,LIMA,PUNTA NEGRA,19 °C,26 °C
2021-02-21,7,LIMA,PUNTA NEGRA,18 °C,24 °C
2021-02-28,8,LIMA,PUNTA NEGRA,19 °C,26 °C
2021-03-01,9,LIMA,PUNTA NEGRA,20 °C,27 °C
2021-03-08,10,LIMA,PUNTA NEGRA,21 °C,29 °C
2021-03-16,11,LIMA,PUNTA NEGRA,22 °C,26 °C
2021-03-23,12,LIMA,PUNTA NEGRA,21 °C,26 °C
2021-03-31,13,LIMA,PUNTA NEGRA,20 °C,25 °C
2021-04-01,13,LIMA,PUNTA NEGRA,18 °C,25 °C
2021-04-08,14,LIMA,PUNTA NEGRA,19 °C,25 °C
2021-04-15,15,LIMA,PUNTA NEGRA,17 °C,23 °C
2021-04-22,16,LIMA,PUNTA NEGRA,19 °C,23 °C
2021-04-30,17,LIMA,PUNTA NEGRA,18 °C,22 °C
2021-05-01,17,LIMA,PUNTA NEGRA,18 °C,22 °C
2021-05-08,18,LIMA,PUNTA NEGRA,17 °C,21 °C
2021-05-16,19,LIMA,PUNTA NEGRA,15 °C,20 °C
2021-05-23,20,LIMA,PUNTA NEGRA,16 °C,20 °C
2021-05-31,22,LIMA,PUNTA NEGRA,19 °C,20 °C
2021-06-01,22,LIMA,PUNTA NEGRA,18 °C,18 °C
2021-06-08,23,LIMA,PUNTA NEGRA,16 °C,20 °C
2021-06-15,24,LIMA,PUNTA NEGRA,16 °C,21 °C
2021-06-22,25,LIMA,PUNTA NEGRA,14 °C,18 °C
2021-06-30,26,LIMA,PUNTA NEGRA,15 °C,18 °C
2021-07-01,26,LIMA,PUNTA NEGRA,13 °C,17 °C
2021-07-08,27,LIMA,PUNTA NEGRA,15 °C,19 °C
2021-07-16,28,LIMA,PUNTA NEGRA,15 °C,17 °C
2021-07-23,29,LIMA,PUNTA NEGRA,15 °C,20 °C
2021-07-31,30,LIMA,PUNTA NEGRA,15 °C,17 °C
2021-08-01,30,LIMA,PUNTA NEGRA,16 °C,18 °C
2021-08-08,31,LIMA,PUNTA NEGRA,15 °C,16 °C
2021-08-16,33,LIMA,PUNTA NEGRA,13 °C,17 °C
2021-08-23,34,LIMA,PUNTA NEGRA,16 °C,17 °C
2021-08-31,35,LIMA,PUNTA NEGRA,16 °C,19 °C
2021-09-01,35,LIMA,PUNTA NEGRA,16 °C,16 °C
2021-09-08,36,LIMA,PUNTA NEGRA,15 °C,16 °C
2021-09-15,37,LIMA,PUNTA NEGRA,15 °C,18 °C
2021-09-22,38,LIMA,PUNTA NEGRA,16 °C,19 °C
2021-09-30,39,LIMA,PUNTA NEGRA,17 °C,24 °C
2021-10-01,39,LIMA,PUNTA NEGRA,18 °C,21 °C
2021-10-08,40,LIMA,PUNTA NEGRA,16 °C,17 °C
2021-10-16,41,LIMA,PUNTA NEGRA,16 °C,21 °C
2021-10-23,42,LIMA,PUNTA NEGRA,17 °C,21 °C
2021-10-31,43,LIMA,PUNTA NEGRA,18 °C,22 °C
2021-11-01,44,LIMA,PUNTA NEGRA,18 °C,22 °C
2021-11-08,45,LIMA,PUNTA NEGRA,17 °C,20 °C
2021-11-15,46,LIMA,PUNTA NEGRA,16 °C,20 °C
2021-11-22,47,LIMA,PUNTA NEGRA,17 °C,19 °C
2021-11-30,48,LIMA,PUNTA NEGRA,16 °C,21 °C
2021-12-01,48,LIMA,PUNTA NEGRA,17 °C,19 °C
2021-12-08,49,LIMA,PUNTA NEGRA,18 °C,20 °C
2021-12-16,50,LIMA,PUNTA NEGRA,16 °C,23 °C
2021-12-23,51,LIMA,PUNTA NEGRA,17 °C,26 °C
2021-12-31,52,LIMA,PUNTA NEGRA,20 °C,25 °C
2022-01-01,52,LIMA,PUNTA NEGRA,18 °C,23 °C
2022-01-08,1,LIMA,PUNTA NEGRA,18 °C,23 °C
2022-01-16,2,LIMA,PUNTA NEGRA,19 °C,25 °C
2022-01-23,3,LIMA,PUNTA NEGRA,19 °C,26 °C
2022-01-31,5,LIMA,PUNTA NEGRA,18 °C,24 °C
2022-02-01,5,LIMA,PUNTA NEGRA,20 °C,26 °C
2022-02-07,6,LIMA,PUNTA NEGRA,18 °C,24 °C
2022-02-14,7,LIMA,PUNTA NEGRA,20 °C,27 °C
2022-02-21,8,LIMA,PUNTA NEGRA,19 °C,23 °C
2022-02-28,9,LIMA,PUNTA NEGRA,19 °C,26 °C
2022-03-01,9,LIMA,PUNTA NEGRA,20 °C,24 °C
2022-03-08,10,LIMA,PUNTA NEGRA,22 °C,27 °C
2022-03-16,11,LIMA,PUNTA NEGRA,21 °C,27 °C
2022-03-23,12,LIMA,PUNTA NEGRA,19 °C,24 °C
2022-03-31,13,LIMA,PUNTA NEGRA,19 °C,25 °C
2022-04-01,13,LIMA,PUNTA NEGRA,19 °C,23 °C
2022-04-08,14,LIMA,PUNTA NEGRA,19 °C,23 °C
2022-04-15,15,LIMA,PUNTA NEGRA,18 °C,22 °C
2022-04-22,16,LIMA,PUNTA NEGRA,18 °C,22 °C
2022-04-30,17,LIMA,PUNTA NEGRA,19 °C,23 °C
2022-05-01,17,LIMA,PUNTA NEGRA,19 °C,21 °C
2022-05-08,18,LIMA,PUNTA NEGRA,16 °C,21 °C
2022-05-16,20,LIMA,PUNTA NEGRA,17 °C,22 °C
2022-05-23,21,LIMA,PUNTA NEGRA,15 °C,18 °C
2022-05-31,22,LIMA,PUNTA NEGRA,15 °C,19 °C
2022-06-01,22,LIMA,PUNTA NEGRA,15 °C,20 °C
2022-06-08,23,LIMA,PUNTA NEGRA,16 °C,18 °C
2022-06-15,24,LIMA,PUNTA NEGRA,13 °C,17 °C
2022-06-22,25,LIMA,PUNTA NEGRA,13 °C,15 °C
2022-06-30,26,LIMA,PUNTA NEGRA,14 °C,18 °C
2022-07-01,26,LIMA,PUNTA NEGRA,14 °C,17 °C
2022-07-08,27,LIMA,PUNTA NEGRA,14 °C,19 °C
2022-07-16,28,LIMA,PUNTA NEGRA,13 °C,15 °C
2022-07-23,29,LIMA,PUNTA NEGRA,14 °C,16 °C
2022-07-31,30,LIMA,PUNTA NEGRA,16 °C,17 °C
2022-08-01,31,LIMA,PUNTA NEGRA,14 °C,18 °C
2022-08-08,32,LIMA,PUNTA NEGRA,16 °C,17 °C
2022-08-16,33,LIMA,PUNTA NEGRA,15 °C,16 °C
2022-08-23,34,LIMA,PUNTA NEGRA,16 °C,20 °C
2022-08-31,35,LIMA,PUNTA NEGRA,14 °C,17 °C
2022-09-01,35,LIMA,PUNTA NEGRA,14 °C,18 °C
2022-09-08,36,LIMA,PUNTA NEGRA,15 °C,15 °C
2022-09-15,37,LIMA,PUNTA NEGRA,15 °C,18 °C
2022-09-22,38,LIMA,PUNTA NEGRA,15 °C,18 °C
2022-09-30,39,LIMA,PUNTA NEGRA,16 °C,19 °C
2022-10-01,39,LIMA,PUNTA NEGRA,16 °C,20 °C
2022-10-08,40,LIMA,PUNTA NEGRA,15 °C,19 °C
2022-10-16,41,LIMA,PUNTA NEGRA,16 °C,20 °C
2022-10-23,42,LIMA,PUNTA NEGRA,16 °C,21 °C
2022-10-31,44,LIMA,PUNTA NEGRA,16 °C,21 °C
2022-11-01,44,LIMA,PUNTA NEGRA,15 °C,22 °C
2022-11-08,45,LIMA,PUNTA NEGRA,17 °C,20 °C
2022-11-15,46,LIMA,PUNTA NEGRA,16 °C,21 °C
2022-11-22,47,LIMA,PUNTA NEGRA,17 °C,21 °C
2022-11-30,48,LIMA,PUNTA NEGRA,17 °C,23 °C
2022-12-01,48,LIMA,PUNTA NEGRA,17 °C,24 °C
2022-12-08,49,LIMA,PUNTA NEGRA,15 °C,19 °C
2022-12-16,50,LIMA,PUNTA NEGRA,19 °C,20 °C
2022-12-23,51,LIMA,PUNTA NEGRA,19 °C,24 °C
2022-12-31,52,LIMA,PUNTA NEGRA,18 °C,21 °C
2023-01-01,52,LIMA,PUNTA NEGRA,18 °C,23 °C
2023-01-08,1,LIMA,PUNTA NEGRA,19 °C,23 °C
2023-01-16,3,LIMA,PUNTA NEGRA,18 °C,23 °C
2023-01-23,4,LIMA,PUNTA NEGRA,20 °C,26 °C
2023-01-31,5,LIMA,PUNTA NEGRA,21 °C,27 °C
2023-02-01,5,LIMA,PUNTA NEGRA,21 °C,28 °C
2023-02-07,6,LIMA,PUNTA NEGRA,21 °C,28 °C
2023-02-14,7,LIMA,PUNTA NEGRA,20 °C,27 °C
2023-02-21,8,LIMA,PUNTA NEGRA,20 °C,26 °C
2023-02-28,9,LIMA,PUNTA NEGRA,21 °C,28 °C
2023-03-01,9,LIMA,PUNTA NEGRA,21 °C,28 °C
2023-03-08,10,LIMA,PUNTA NEGRA,22 °C,29 °C
2023-03-16,11,LIMA,PUNTA NEGRA,22 °C,27 °C
2023-03-23,12,LIMA,PUNTA NEGRA,21 °C,28 °C
2023-03-31,13,LIMA,PUNTA NEGRA,22 °C,26 °C
2023-04-01,13,LIMA,PUNTA NEGRA,21 °C,26 °C
2023-04-08,14,LIMA,PUNTA NEGRA,21 °C,28 °C
2023-04-15,15,LIMA,PUNTA NEGRA,21 °C,25 °C
2023-04-22,16,LIMA,PUNTA NEGRA,20 °C,26 °C
2023-04-30,17,LIMA,PUNTA NEGRA,20 °C,24 °C
2023-05-01,18,LIMA,PUNTA NEGRA,20 °C,24 °C
2023-05-08,19,LIMA,PUNTA NEGRA,19 °C,23 °C
2023-05-16,20,LIMA,PUNTA NEGRA,18 °C,24 °C
2023-05-23,21,LIMA,PUNTA NEGRA,19 °C,23 °C
2023-05-31,22,LIMA,PUNTA NEGRA,18 °C,21 °C
2023-06-01,22,LIMA,PUNTA NEGRA,17 °C,21 °C
2023-06-08,23,LIMA,PUNTA NEGRA,18 °C,22 °C
2023-06-15,24,LIMA,PUNTA NEGRA,17 °C,22 °C
2023-06-22,25,LIMA,PUNTA NEGRA,19 °C,21 °C
2023-06-30,26,LIMA,PUNTA NEGRA,18 °C,21 °C
2023-07-01,26,LIMA,PUNTA NEGRA,18 °C,20 °C
2023-07-08,27,LIMA,PUNTA NEGRA,15 °C,21 °C
2023-07-16,28,LIMA,PUNTA NEGRA,19 °C,20 °C
2023-07-23,29,LIMA,PUNTA NEGRA,16 °C,21 °C
2023-07-31,31,LIMA,PUNTA NEGRA,18 °C,21 °C
2023-08-01,31,LIMA,PUNTA NEGRA,19 °C,21 °C
2023-08-08,32,LIMA,PUNTA NEGRA,17 °C,21 °C
2023-08-16,33,LIMA,PUNTA NEGRA,18 °C,21 °C
2023-08-23,34,LIMA,PUNTA NEGRA,16 °C,20 °C
2023-08-31,35,LIMA,PUNTA NEGRA,20 °C,22 °C
2023-09-01,35,LIMA,PUNTA NEGRA,17 °C,21 °C
2023-09-08,36,LIMA,PUNTA NEGRA,16 °C,22 °C
2023-09-15,37,LIMA,PUNTA NEGRA,15 °C,21 °C
2023-09-22,38,LIMA,PUNTA NEGRA,16 °C,21 °C
2023-09-30,39,LIMA,PUNTA NEGRA,18 °C,21 °C
2023-10-01,39,LIMA,PUNTA NEGRA,17 °C,22 °C
2023-10-08,40,LIMA,PUNTA NEGRA,18 °C,20 °C
2023-10-16,42,LIMA,PUNTA NEGRA,17 °C,23 °C
2023-10-23,43,LIMA,PUNTA NEGRA,18 °C,23 °C
2023-10-31,44,LIMA,PUNTA NEGRA,20 °C,23 °C
2023-11-01,44,LIMA,PUNTA NEGRA,17 °C,21 °C
2023-11-08,45,LIMA,PUNTA NEGRA,17 °C,22 °C
2023-11-15,46,LIMA,PUNTA NEGRA,17 °C,24 °C
2023-11-22,47,LIMA,PUNTA NEGRA,17 °C,23 °C
2023-11-30,48,LIMA,PUNTA NEGRA,16 °C,23 °C
2023-12-01,48,LIMA,PUNTA NEGRA,19 °C,23 °C
2023-12-08,49,LIMA,PUNTA NEGRA,18 °C,22 °C
2023-12-16,50,LIMA,PUNTA NEGRA,19 °C,24 °C
2023-12-23,51,LIMA,PUNTA NEGRA,18 °C,24 °C
2023-12-31,52,LIMA,PUNTA NEGRA,20 °C,24 °C
2024-01-01,1,LIMA,PUNTA NEGRA,19 °C,23 °C
2024-01-08,2,LIMA,PUNTA NEGRA,20 °C,26 °C
2024-01-16,3,LIMA,PUNTA NEGRA,19 °C,27 °C
2024-01-23,4,LIMA,PUNTA NEGRA,22 °C,27 °C
2024-01-31,5,LIMA,PUNTA NEGRA,21 °C,29 °C
2024-02-01,5,LIMA,PUNTA NEGRA,21 °C,29 °C
2024-02-08,6,LIMA,PUNTA NEGRA,22 °C,28 °C
2024-02-15,7,LIMA,PUNTA NEGRA,22 °C,27 °C
2024-02-22,8,LIMA,PUNTA NEGRA,22 °C,29 °C
2024-02-29,9,LIMA,PUNTA NEGRA,21 °C,27 °C
2024-03-01,9,LIMA,PUNTA NEGRA,21 °C,26 °C
2024-03-08,10,LIMA,PUNTA NEGRA,22 °C,28 °C
2024-03-16,11,LIMA,PUNTA NEGRA,21 °C,26 °C
2024-03-23,12,LIMA,PUNTA NEGRA,21 °C,27 °C
2024-03-31,13,LIMA,PUNTA NEGRA,20 °C,27 °C
2024-04-01,14,LIMA,PUNTA NEGRA,21 °C,24 °C
2024-04-08,15,LIMA,PUNTA NEGRA,20 °C,24 °C
2024-04-15,16,LIMA,PUNTA NEGRA,18 °C,25 °C
2024-04-22,17,LIMA,PUNTA NEGRA,18 °C,26 °C
2024-04-30,18,LIMA,PUNTA NEGRA,20 °C,25 °C
2020-01-01,1,CAÑETE,ZUÑIGA,14 °C,16 °C
2020-01-08,2,CAÑETE,ZUÑIGA,14 °C,19 °C
2020-01-16,3,CAÑETE,ZUÑIGA,15 °C,22 °C
2020-01-23,4,CAÑETE,ZUÑIGA,13 °C,14 °C
2020-01-31,5,CAÑETE,ZUÑIGA,14 °C,18 °C
2020-02-01,5,CAÑETE,ZUÑIGA,16 °C,18 °C
2020-02-08,6,CAÑETE,ZUÑIGA,13 °C,17 °C
2020-02-15,7,CAÑETE,ZUÑIGA,17 °C,19 °C
2020-02-22,8,CAÑETE,ZUÑIGA,16 °C,16 °C
2020-02-29,9,CAÑETE,ZUÑIGA,15 °C,16 °C
2020-03-01,9,CAÑETE,ZUÑIGA,16 °C,18 °C
2020-03-08,10,CAÑETE,ZUÑIGA,15 °C,19 °C
2020-03-16,12,CAÑETE,ZUÑIGA,15 °C,16 °C
2020-03-23,13,CAÑETE,ZUÑIGA,13 °C,19 °C
2020-03-31,14,CAÑETE,ZUÑIGA,15 °C,19 °C
2020-04-01,14,CAÑETE,ZUÑIGA,13 °C,18 °C
2020-04-08,15,CAÑETE,ZUÑIGA,18 °C,19 °C
2020-04-15,16,CAÑETE,ZUÑIGA,14 °C,18 °C
2020-04-22,17,CAÑETE,ZUÑIGA,15 °C,20 °C
2020-04-30,18,CAÑETE,ZUÑIGA,16 °C,20 °C
2020-05-01,18,CAÑETE,ZUÑIGA,16 °C,20 °C
2020-05-08,19,CAÑETE,ZUÑIGA,15 °C,21 °C
2020-05-16,20,CAÑETE,ZUÑIGA,16 °C,21 °C
2020-05-23,21,CAÑETE,ZUÑIGA,19 °C,24 °C
2020-05-31,22,CAÑETE,ZUÑIGA,15 °C,18 °C
2020-06-01,23,CAÑETE,ZUÑIGA,15 °C,19 °C
2020-06-08,24,CAÑETE,ZUÑIGA,14 °C,21 °C
2020-06-15,25,CAÑETE,ZUÑIGA,15 °C,20 °C
2020-06-22,26,CAÑETE,ZUÑIGA,15 °C,18 °C
2020-06-30,27,CAÑETE,ZUÑIGA,13 °C,19 °C
2020-07-01,27,CAÑETE,ZUÑIGA,13 °C,18 °C
2020-07-08,28,CAÑETE,ZUÑIGA,10 °C,17 °C
2020-07-16,29,CAÑETE,ZUÑIGA,16 °C,21 °C
2020-07-23,30,CAÑETE,ZUÑIGA,14 °C,17 °C
2020-07-31,31,CAÑETE,ZUÑIGA,17 °C,20 °C
2020-08-01,31,CAÑETE,ZUÑIGA,15 °C,19 °C
2020-08-08,32,CAÑETE,ZUÑIGA,15 °C,21 °C
2020-08-16,33,CAÑETE,ZUÑIGA,15 °C,20 °C
2020-08-23,34,CAÑETE,ZUÑIGA,16 °C,17 °C
2020-08-31,36,CAÑETE,ZUÑIGA,14 °C,18 °C
2020-09-01,36,CAÑETE,ZUÑIGA,14 °C,18 °C
2020-09-08,37,CAÑETE,ZUÑIGA,13 °C,18 °C
2020-09-15,38,CAÑETE,ZUÑIGA,14 °C,19 °C
2020-09-22,39,CAÑETE,ZUÑIGA,14 °C,21 °C
2020-09-30,40,CAÑETE,ZUÑIGA,15 °C,19 °C
2020-10-01,40,CAÑETE,ZUÑIGA,14 °C,21 °C
2020-10-08,41,CAÑETE,ZUÑIGA,14 °C,20 °C
2020-10-16,42,CAÑETE,ZUÑIGA,14 °C,22 °C
2020-10-23,43,CAÑETE,ZUÑIGA,15 °C,22 °C
2020-10-31,44,CAÑETE,ZUÑIGA,13 °C,20 °C
2020-11-01,44,CAÑETE,ZUÑIGA,16 °C,19 °C
2020-11-08,45,CAÑETE,ZUÑIGA,14 °C,21 °C
2020-11-15,46,CAÑETE,ZUÑIGA,13 °C,19 °C
2020-11-22,47,CAÑETE,ZUÑIGA,16 °C,20 °C
2020-11-30,49,CAÑETE,ZUÑIGA,14 °C,18 °C
2020-12-01,49,CAÑETE,ZUÑIGA,14 °C,15 °C
2020-12-08,50,CAÑETE,ZUÑIGA,14 °C,18 °C
2020-12-16,51,CAÑETE,ZUÑIGA,15 °C,19 °C
2020-12-23,52,CAÑETE,ZUÑIGA,14 °C,19 °C
2020-12-31,53,CAÑETE,ZUÑIGA,13 °C,17 °C
2021-01-01,53,CAÑETE,ZUÑIGA,14 °C,18 °C
2021-01-08,1,CAÑETE,ZUÑIGA,13 °C,17 °C
2021-01-16,2,CAÑETE,ZUÑIGA,14 °C,14 °C
2021-01-23,3,CAÑETE,ZUÑIGA,13 °C,17 °C
2021-01-31,4,CAÑETE,ZUÑIGA,13 °C,19 °C
2021-02-01,5,CAÑETE,ZUÑIGA,16 °C,18 °C
2021-02-07,5,CAÑETE,ZUÑIGA,14 °C,18 °C
2021-02-14,6,CAÑETE,ZUÑIGA,14 °C,20 °C
2021-02-21,7,CAÑETE,ZUÑIGA,14 °C,18 °C
2021-02-28,8,CAÑETE,ZUÑIGA,15 °C,17 °C
2021-03-01,9,CAÑETE,ZUÑIGA,13 °C,17 °C
2021-03-08,10,CAÑETE,ZUÑIGA,15 °C,18 °C
2021-03-16,11,CAÑETE,ZUÑIGA,12 °C,15 °C
2021-03-23,12,CAÑETE,ZUÑIGA,11 °C,17 °C
2021-03-31,13,CAÑETE,ZUÑIGA,15 °C,19 °C
2021-04-01,13,CAÑETE,ZUÑIGA,16 °C,19 °C
2021-04-08,14,CAÑETE,ZUÑIGA,14 °C,17 °C
2021-04-15,15,CAÑETE,ZUÑIGA,14 °C,16 °C
2021-04-22,16,CAÑETE,ZUÑIGA,15 °C,19 °C
2021-04-30,17,CAÑETE,ZUÑIGA,13 °C,18 °C
2021-05-01,17,CAÑETE,ZUÑIGA,14 °C,18 °C
2021-05-08,18,CAÑETE,ZUÑIGA,15 °C,20 °C
2021-05-16,19,CAÑETE,ZUÑIGA,18 °C,21 °C
2021-05-23,20,CAÑETE,ZUÑIGA,15 °C,21 °C
