,Año,Semana,Ubigeo,Casos
6914,2023,35,150113,0.0
6915,2023,35,150114,0.0
6916,2023,35,70104,0.0
6917,2023,35,70105,0.0
6918,2023,35,150115,1.0
6919,2023,35,150101,2.0
6920,2023,35,150116,0.0
6921,2023,35,150117,2.0
6922,2023,35,150118,2.0
6923,2023,35,150119,1.0
6924,2023,35,150120,0.0
6925,2023,35,70107,10.0
6926,2023,35,150122,0.0
6927,2023,35,150123,0.0
6928,2023,35,150124,1.0
6929,2023,35,150121,0.0
6930,2023,35,150125,10.0
6931,2023,35,150126,0.0
6932,2023,35,150127,0.0
6933,2023,35,150128,6.0
6934,2023,35,150129,0.0
6935,2023,35,150130,0.0
6936,2023,35,150131,0.0
6937,2023,35,150132,6.0
6938,2023,35,150133,0.0
6939,2023,35,150134,0.0
6940,2023,35,150135,6.0
6941,2023,35,150136,0.0
6942,2023,35,150137,1.0
6943,2023,35,150138,0.0
6944,2023,35,150139,1.0
6945,2023,35,150140,2.0
6946,2023,35,150141,0.0
6947,2023,35,70106,17.0
6948,2023,35,150142,2.0
6949,2023,35,150143,1.0
6950,2023,36,150102,1.0
6951,2023,36,150103,1.0
6952,2023,36,150104,0.0
6953,2023,36,70102,0.0
6954,2023,36,150105,0.0
6955,2023,36,70101,4.0
6956,2023,36,150106,6.0
6957,2023,36,70103,0.0
6958,2023,36,150107,0.0
6959,2023,36,150108,0.0
6960,2023,36,150109,0.0
6961,2023,36,150110,27.0
6962,2023,36,150111,0.0
6963,2023,36,150112,9.0
6964,2023,36,150113,0.0
6965,2023,36,150114,0.0
6966,2023,36,70104,0.0
6967,2023,36,70105,0.0
6968,2023,36,150115,1.0
6969,2023,36,150101,1.0
6970,2023,36,150116,0.0
6971,2023,36,150117,4.0
6972,2023,36,150118,2.0
6973,2023,36,150119,0.0
6974,2023,36,150120,0.0
6975,2023,36,70107,9.0
6976,2023,36,150122,0.0
6977,2023,36,150123,1.0
6978,2023,36,150124,0.0
6979,2023,36,150121,0.0
6980,2023,36,150125,10.0
6981,2023,36,150126,0.0
6982,2023,36,150127,0.0
6983,2023,36,150128,3.0
6984,2023,36,150129,1.0
6985,2023,36,150130,0.0
6986,2023,36,150131,1.0
6987,2023,36,150132,5.0
6988,2023,36,150133,1.0
6989,2023,36,150134,0.0
6990,2023,36,150135,5.0
6991,2023,36,150136,0.0
6992,2023,36,150137,0.0
6993,2023,36,150138,0.0
6994,2023,36,150139,0.0
6995,2023,36,150140,1.0
6996,2023,36,150141,1.0
6997,2023,36,70106,15.0
6998,2023,36,150142,5.0
6999,2023,36,150143,0.0
7000,2023,37,150102,2.0
7001,2023,37,150103,2.0
7002,2023,37,150104,0.0
7003,2023,37,70102,0.0
7004,2023,37,150105,0.0
7005,2023,37,70101,0.0
7006,2023,37,150106,1.0
7007,2023,37,70103,0.0
7008,2023,37,150107,1.0
7009,2023,37,150108,2.0
7010,2023,37,150109,0.0
7011,2023,37,150110,14.0
7012,2023,37,150111,1.0
7013,2023,37,150112,5.0
7014,2023,37,150113,0.0
7015,2023,37,150114,0.0
7016,2023,37,70104,0.0
7017,2023,37,70105,0.0
7018,2023,37,150115,3.0
7019,2023,37,150101,1.0
7020,2023,37,150116,0.0
7021,2023,37,150117,5.0
7022,2023,37,150118,2.0
7023,2023,37,150119,0.0
7024,2023,37,150120,1.0
7025,2023,37,70107,15.0
7026,2023,37,150122,1.0
7027,2023,37,150123,0.0
7028,2023,37,150124,0.0
7029,2023,37,150121,0.0
7030,2023,37,150125,4.0
7031,2023,37,150126,0.0
7032,2023,37,150127,0.0
7033,2023,37,150128,1.0
7034,2023,37,150129,0.0
7035,2023,37,150130,0.0
7036,2023,37,150131,0.0
7037,2023,37,150132,4.0
7038,2023,37,150133,2.0
7039,2023,37,150134,0.0
7040,2023,37,150135,3.0
7041,2023,37,150136,1.0
7042,2023,37,150137,0.0
7043,2023,37,150138,0.0
7044,2023,37,150139,0.0
7045,2023,37,150140,0.0
7046,2023,37,150141,0.0
7047,2023,37,70106,9.0
7048,2023,37,150142,5.0
7049,2023,37,150143,0.0
7050,2023,38,150102,0.0
7051,2023,38,150103,2.0
7052,2023,38,150104,0.0
7053,2023,38,70102,0.0
7054,2023,38,150105,0.0
7055,2023,38,70101,1.0
7056,2023,38,150106,2.0
7057,2023,38,70103,0.0
7058,2023,38,150107,0.0
7059,2023,38,150108,0.0
7060,2023,38,150109,0.0
7061,2023,38,150110,11.0
7062,2023,38,150111,1.0
7063,2023,38,150112,3.0
7064,2023,38,150113,0.0
7065,2023,38,150114,0.0
7066,2023,38,70104,0.0
7067,2023,38,70105,0.0
7068,2023,38,150115,0.0
7069,2023,38,150101,2.0
7070,2023,38,150116,2.0
7071,2023,38,150117,1.0
7072,2023,38,150118,0.0
7073,2023,38,150119,0.0
7074,2023,38,150120,0.0
7075,2023,38,70107,14.0
7076,2023,38,150122,0.0
7077,2023,38,150123,0.0
7078,2023,38,150124,0.0
7079,2023,38,150121,1.0
7080,2023,38,150125,5.0
7081,2023,38,150126,0.0
7082,2023,38,150127,0.0
7083,2023,38,150128,2.0
7084,2023,38,150129,0.0
7085,2023,38,150130,0.0
7086,2023,38,150131,0.0
7087,2023,38,150132,0.0
7088,2023,38,150133,0.0
7089,2023,38,150134,0.0
7090,2023,38,150135,2.0
7091,2023,38,150136,1.0
7092,2023,38,150137,0.0
7093,2023,38,150138,0.0
7094,2023,38,150139,0.0
7095,2023,38,150140,0.0
7096,2023,38,150141,0.0
7097,2023,38,70106,4.0
7098,2023,38,150142,1.0
7099,2023,38,150143,1.0
7100,2023,39,150102,3.0
7101,2023,39,150103,0.0
7102,2023,39,150104,0.0
7103,2023,39,70102,0.0
7104,2023,39,150105,0.0
7105,2023,39,70101,1.0
7106,2023,39,150106,2.0
7107,2023,39,70103,0.0
7108,2023,39,150107,0.0
7109,2023,39,150108,1.0
7110,2023,39,150109,0.0
7111,2023,39,150110,15.0
7112,2023,39,150111,0.0
7113,2023,39,150112,5.0
7114,2023,39,150113,0.0
7115,2023,39,150114,0.0
7116,2023,39,70104,0.0
7117,2023,39,70105,0.0
7118,2023,39,150115,0.0
7119,2023,39,150101,1.0
7120,2023,39,150116,0.0
7121,2023,39,150117,3.0
7122,2023,39,150118,1.0
7123,2023,39,150119,0.0
7124,2023,39,150120,0.0
7125,2023,39,70107,9.0
7126,2023,39,150122,0.0
7127,2023,39,150123,0.0
7128,2023,39,150124,0.0
7129,2023,39,150121,0.0
7130,2023,39,150125,4.0
7131,2023,39,150126,0.0
7132,2023,39,150127,0.0
7133,2023,39,150128,1.0
7134,2023,39,150129,1.0
7135,2023,39,150130,0.0
7136,2023,39,150131,1.0
7137,2023,39,150132,2.0
7138,2023,39,150133,1.0
7139,2023,39,150134,0.0
7140,2023,39,150135,5.0
7141,2023,39,150136,0.0
7142,2023,39,150137,0.0
7143,2023,39,150138,0.0
7144,2023,39,150139,0.0
7145,2023,39,150140,0.0
7146,2023,39,150141,0.0
7147,2023,39,70106,3.0
7148,2023,39,150142,0.0
7149,2023,39,150143,2.0
7150,2023,40,150102,0.0
7151,2023,40,150103,1.0
7152,2023,40,150104,0.0
7153,2023,40,70102,0.0
7154,2023,40,150105,0.0
7155,2023,40,70101,0.0
7156,2023,40,150106,3.0
7157,2023,40,70103,0.0
7158,2023,40,150107,0.0
7159,2023,40,150108,1.0
7160,2023,40,150109,0.0
7161,2023,40,150110,7.0
7162,2023,40,150111,0.0
7163,2023,40,150112,2.0
7164,2023,40,150113,0.0
7165,2023,40,150114,0.0
7166,2023,40,70104,0.0
7167,2023,40,70105,0.0
7168,2023,40,150115,0.0
7169,2023,40,150101,0.0
7170,2023,40,150116,0.0
7171,2023,40,150117,2.0
7172,2023,40,150118,0.0
7173,2023,40,150119,0.0
7174,2023,40,150120,0.0
7175,2023,40,70107,4.0
7176,2023,40,150122,0.0
7177,2023,40,150123,0.0
7178,2023,40,150124,0.0
7179,2023,40,150121,0.0
7180,2023,40,150125,1.0
7181,2023,40,150126,0.0
7182,2023,40,150127,0.0
7183,2023,40,150128,3.0
7184,2023,40,150129,0.0
7185,2023,40,150130,0.0
7186,2023,40,150131,1.0
7187,2023,40,150132,3.0
7188,2023,40,150133,1.0
7189,2023,40,150134,0.0
7190,2023,40,150135,4.0
7191,2023,40,150136,0.0
7192,2023,40,150137,0.0
7193,2023,40,150138,0.0
7194,2023,40,150139,0.0
7195,2023,40,150140,0.0
7196,2023,40,150141,0.0
7197,2023,40,70106,3.0
7198,2023,40,150142,2.0
7199,2023,40,150143,1.0
7200,2023,41,150102,1.0
7201,2023,41,150103,0.0
7202,2023,41,150104,0.0
7203,2023,41,70102,0.0
7204,2023,41,150105,0.0
7205,2023,41,70101,1.0
7206,2023,41,150106,3.0
7207,2023,41,70103,0.0
7208,2023,41,150107,0.0
7209,2023,41,150108,1.0
7210,2023,41,150109,0.0
7211,2023,41,150110,16.0
7212,2023,41,150111,0.0
7213,2023,41,150112,3.0
7214,2023,41,150113,0.0
7215,2023,41,150114,0.0
7216,2023,41,70104,0.0
7217,2023,41,70105,0.0
7218,2023,41,150115,0.0
7219,2023,41,150101,1.0
7220,2023,41,150116,0.0
7221,2023,41,150117,1.0
7222,2023,41,150118,0.0
7223,2023,41,150119,0.0
7224,2023,41,150120,0.0
7225,2023,41,70107,5.0
7226,2023,41,150122,0.0
7227,2023,41,150123,0.0
7228,2023,41,150124,0.0
7229,2023,41,150121,0.0
7230,2023,41,150125,1.0
7231,2023,41,150126,0.0
7232,2023,41,150127,0.0
7233,2023,41,150128,4.0
7234,2023,41,150129,0.0
7235,2023,41,150130,0.0
7236,2023,41,150131,0.0
7237,2023,41,150132,2.0
7238,2023,41,150133,0.0
7239,2023,41,150134,0.0
7240,2023,41,150135,5.0
7241,2023,41,150136,0.0
7242,2023,41,150137,0.0
7243,2023,41,150138,0.0
7244,2023,41,150139,0.0
7245,2023,41,150140,0.0
7246,2023,41,150141,0.0
7247,2023,41,70106,3.0
7248,2023,41,150142,3.0
7249,2023,41,150143,0.0
7250,2023,42,150102,0.0
7251,2023,42,150103,0.0
7252,2023,42,150104,0.0
7253,2023,42,70102,0.0
7254,2023,42,150105,0.0
7255,2023,42,70101,2.0
7256,2023,42,150106,3.0
7257,2023,42,70103,0.0
7258,2023,42,150107,0.0
7259,2023,42,150108,0.0
7260,2023,42,150109,0.0
7261,2023,42,150110,9.0
7262,2023,42,150111,0.0
7263,2023,42,150112,2.0
7264,2023,42,150113,0.0
7265,2023,42,150114,0.0
7266,2023,42,70104,0.0
7267,2023,42,70105,0.0
7268,2023,42,150115,0.0
7269,2023,42,150101,1.0
7270,2023,42,150116,0.0
7271,2023,42,150117,1.0
7272,2023,42,150118,3.0
7273,2023,42,150119,0.0
7274,2023,42,150120,0.0
7275,2023,42,70107,13.0
7276,2023,42,150122,0.0
7277,2023,42,150123,1.0
7278,2023,42,150124,0.0
7279,2023,42,150121,0.0
7280,2023,42,150125,1.0
7281,2023,42,150126,0.0
7282,2023,42,150127,0.0
7283,2023,42,150128,0.0
7284,2023,42,150129,0.0
7285,2023,42,150130,0.0
7286,2023,42,150131,0.0
7287,2023,42,150132,1.0
7288,2023,42,150133,1.0
7289,2023,42,150134,0.0
7290,2023,42,150135,3.0
7291,2023,42,150136,0.0
7292,2023,42,150137,0.0
7293,2023,42,150138,0.0
7294,2023,42,150139,0.0
7295,2023,42,150140,3.0
7296,2023,42,150141,1.0
7297,2023,42,70106,0.0
7298,2023,42,150142,0.0
7299,2023,42,150143,0.0
7300,2023,43,150102,0.0
7301,2023,43,150103,0.0
7302,2023,43,150104,0.0
7303,2023,43,70102,0.0
7304,2023,43,150105,0.0
7305,2023,43,70101,0.0
7306,2023,43,150106,1.0
7307,2023,43,70103,0.0
7308,2023,43,150107,0.0
7309,2023,43,150108,2.0
7310,2023,43,150109,0.0
7311,2023,43,150110,4.0
7312,2023,43,150111,0.0
7313,2023,43,150112,2.0
7314,2023,43,150113,0.0
7315,2023,43,150114,0.0
7316,2023,43,70104,0.0
7317,2023,43,70105,0.0
7318,2023,43,150115,0.0
7319,2023,43,150101,1.0
7320,2023,43,150116,0.0
7321,2023,43,150117,0.0
7322,2023,43,150118,1.0
7323,2023,43,150119,0.0
7324,2023,43,150120,0.0
7325,2023,43,70107,9.0
7326,2023,43,150122,0.0
7327,2023,43,150123,1.0
7328,2023,43,150124,0.0
7329,2023,43,150121,0.0
7330,2023,43,150125,3.0
7331,2023,43,150126,0.0
7332,2023,43,150127,0.0
7333,2023,43,150128,1.0
7334,2023,43,150129,0.0
7335,2023,43,150130,0.0
7336,2023,43,150131,0.0
7337,2023,43,150132,2.0
7338,2023,43,150133,2.0
7339,2023,43,150134,0.0
7340,2023,43,150135,1.0
7341,2023,43,150136,0.0
7342,2023,43,150137,1.0
7343,2023,43,150138,0.0
7344,2023,43,150139,0.0
7345,2023,43,150140,2.0
7346,2023,43,150141,0.0
7347,2023,43,70106,0.0
7348,2023,43,150142,2.0
7349,2023,43,150143,0.0
7350,2023,44,150102,0.0
7351,2023,44,150103,0.0
7352,2023,44,150104,0.0
7353,2023,44,70102,0.0
7354,2023,44,150105,0.0
7355,2023,44,70101,0.0
7356,2023,44,150106,1.0
7357,2023,44,70103,0.0
7358,2023,44,150107,0.0
7359,2023,44,150108,1.0
7360,2023,44,150109,0.0
7361,2023,44,150110,3.0
7362,2023,44,150111,0.0
7363,2023,44,150112,1.0
7364,2023,44,150113,0.0
7365,2023,44,150114,0.0
7366,2023,44,70104,0.0
7367,2023,44,70105,0.0
7368,2023,44,150115,2.0
7369,2023,44,150101,0.0
7370,2023,44,150116,0.0
7371,2023,44,150117,0.0
7372,2023,44,150118,1.0
7373,2023,44,150119,0.0
7374,2023,44,150120,0.0
7375,2023,44,70107,2.0
7376,2023,44,150122,1.0
7377,2023,44,150123,2.0
7378,2023,44,150124,0.0
7379,2023,44,150121,0.0
7380,2023,44,150125,0.0
7381,2023,44,150126,0.0
7382,2023,44,150127,0.0
7383,2023,44,150128,0.0
7384,2023,44,150129,0.0
7385,2023,44,150130,0.0
7386,2023,44,150131,0.0
7387,2023,44,150132,3.0
7388,2023,44,150133,0.0
7389,2023,44,150134,0.0
7390,2023,44,150135,0.0
7391,2023,44,150136,0.0
7392,2023,44,150137,0.0
7393,2023,44,150138,0.0
7394,2023,44,150139,0.0
7395,2023,44,150140,0.0
7396,2023,44,150141,0.0
7397,2023,44,70106,1.0
7398,2023,44,150142,1.0
7399,2023,44,150143,2.0
7400,2023,45,150102,0.0
7401,2023,45,150103,0.0
7402,2023,45,150104,0.0
7403,2023,45,70102,0.0
7404,2023,45,150105,0.0
7405,2023,45,70101,1.0
7406,2023,45,150106,0.0
7407,2023,45,70103,0.0
7408,2023,45,150107,0.0
7409,2023,45,150108,0.0
7410,2023,45,150109,0.0
7411,2023,45,150110,2.0
7412,2023,45,150111,0.0
7413,2023,45,150112,0.0
7414,2023,45,150113,0.0
7415,2023,45,150114,0.0
7416,2023,45,70104,0.0
7417,2023,45,70105,0.0
7418,2023,45,150115,0.0
7419,2023,45,150101,0.0
7420,2023,45,150116,0.0
7421,2023,45,150117,1.0
7422,2023,45,150118,1.0
7423,2023,45,150119,0.0
7424,2023,45,150120,0.0
7425,2023,45,70107,1.0
7426,2023,45,150122,1.0
7427,2023,45,150123,2.0
7428,2023,45,150124,0.0
7429,2023,45,150121,0.0
7430,2023,45,150125,0.0
7431,2023,45,150126,0.0
7432,2023,45,150127,0.0
7433,2023,45,150128,0.0
7434,2023,45,150129,0.0
7435,2023,45,150130,0.0
7436,2023,45,150131,0.0
7437,2023,45,150132,0.0
7438,2023,45,150133,4.0
7439,2023,45,150134,0.0
7440,2023,45,150135,0.0
7441,2023,45,150136,1.0
7442,2023,45,150137,0.0
7443,2023,45,150138,0.0
7444,2023,45,150139,0.0
7445,2023,45,150140,0.0
7446,2023,45,150141,0.0
7447,2023,45,70106,0.0
7448,2023,45,150142,1.0
7449,2023,45,150143,0.0
7450,2023,46,150102,0.0
7451,2023,46,150103,0.0
7452,2023,46,150104,0.0
7453,2023,46,70102,0.0
7454,2023,46,150105,0.0
7455,2023,46,70101,0.0
7456,2023,46,150106,0.0
7457,2023,46,70103,0.0
7458,2023,46,150107,0.0
7459,2023,46,150108,0.0
7460,2023,46,150109,0.0
7461,2023,46,150110,7.0
7462,2023,46,150111,0.0
7463,2023,46,150112,1.0
7464,2023,46,150113,0.0
7465,2023,46,150114,0.0
7466,2023,46,70104,0.0
7467,2023,46,70105,0.0
7468,2023,46,150115,0.0
7469,2023,46,150101,2.0
7470,2023,46,150116,0.0
7471,2023,46,150117,0.0
7472,2023,46,150118,2.0
7473,2023,46,150119,0.0
7474,2023,46,150120,0.0
7475,2023,46,70107,1.0
7476,2023,46,150122,0.0
7477,2023,46,150123,0.0
7478,2023,46,150124,0.0
7479,2023,46,150121,0.0
7480,2023,46,150125,1.0
7481,2023,46,150126,0.0
7482,2023,46,150127,0.0
7483,2023,46,150128,0.0
7484,2023,46,150129,0.0
7485,2023,46,150130,0.0
7486,2023,46,150131,0.0
7487,2023,46,150132,1.0
7488,2023,46,150133,0.0
7489,2023,46,150134,0.0
7490,2023,46,150135,2.0
7491,2023,46,150136,0.0
7492,2023,46,150137,0.0
7493,2023,46,150138,0.0
7494,2023,46,150139,0.0
7495,2023,46,150140,1.0
7496,2023,46,150141,0.0
7497,2023,46,70106,0.0
7498,2023,46,150142,0.0
7499,2023,46,150143,2.0
7500,2023,47,150102,0.0
7501,2023,47,150103,0.0
7502,2023,47,150104,0.0
7503,2023,47,70102,0.0
7504,2023,47,150105,0.0
7505,2023,47,70101,0.0
7506,2023,47,150106,0.0
7507,2023,47,70103,0.0
7508,2023,47,150107,0.0
7509,2023,47,150108,3.0
7510,2023,47,150109,0.0
7511,2023,47,150110,4.0
7512,2023,47,150111,0.0
7513,2023,47,150112,0.0
7514,2023,47,150113,0.0
7515,2023,47,150114,0.0
7516,2023,47,70104,0.0
7517,2023,47,70105,0.0
7518,2023,47,150115,0.0
7519,2023,47,150101,0.0
7520,2023,47,150116,0.0
7521,2023,47,150117,1.0
7522,2023,47,150118,6.0
7523,2023,47,150119,1.0
7524,2023,47,150120,0.0
7525,2023,47,70107,0.0
7526,2023,47,150122,0.0
7527,2023,47,150123,1.0
7528,2023,47,150124,0.0
7529,2023,47,150121,0.0
7530,2023,47,150125,1.0
7531,2023,47,150126,0.0
7532,2023,47,150127,0.0
7533,2023,47,150128,0.0
7534,2023,47,150129,0.0
7535,2023,47,150130,0.0
7536,2023,47,150131,0.0
7537,2023,47,150132,0.0
7538,2023,47,150133,1.0
7539,2023,47,150134,0.0
7540,2023,47,150135,0.0
7541,2023,47,150136,0.0
7542,2023,47,150137,0.0
7543,2023,47,150138,0.0
7544,2023,47,150139,1.0
7545,2023,47,150140,0.0
7546,2023,47,150141,0.0
7547,2023,47,70106,1.0
7548,2023,47,150142,0.0
7549,2023,47,150143,0.0
7550,2023,48,150102,1.0
7551,2023,48,150103,0.0
7552,2023,48,150104,0.0
7553,2023,48,70102,0.0
7554,2023,48,150105,0.0
7555,2023,48,70101,0.0
7556,2023,48,150106,1.0
7557,2023,48,70103,0.0
7558,2023,48,150107,0.0
7559,2023,48,150108,0.0
7560,2023,48,150109,0.0
7561,2023,48,150110,0.0
7562,2023,48,150111,0.0
7563,2023,48,150112,1.0
7564,2023,48,150113,0.0
7565,2023,48,150114,0.0
7566,2023,48,70104,0.0
7567,2023,48,70105,0.0
7568,2023,48,150115,0.0
7569,2023,48,150101,0.0
7570,2023,48,150116,0.0
7571,2023,48,150117,0.0
7572,2023,48,150118,2.0
7573,2023,48,150119,0.0
7574,2023,48,150120,0.0
7575,2023,48,70107,1.0
7576,2023,48,150122,0.0
7577,2023,48,150123,1.0
7578,2023,48,150124,0.0
7579,2023,48,150121,0.0
7580,2023,48,150125,2.0
7581,2023,48,150126,0.0
7582,2023,48,150127,0.0
7583,2023,48,150128,0.0
7584,2023,48,150129,0.0
7585,2023,48,150130,0.0
7586,2023,48,150131,0.0
7587,2023,48,150132,0.0
7588,2023,48,150133,0.0
7589,2023,48,150134,0.0
7590,2023,48,150135,1.0
7591,2023,48,150136,0.0
7592,2023,48,150137,0.0
7593,2023,48,150138,0.0
7594,2023,48,150139,0.0
7595,2023,48,150140,0.0
7596,2023,48,150141,0.0
7597,2023,48,70106,0.0
7598,2023,48,150142,1.0
7599,2023,48,150143,0.0
7600,2023,49,150102,0.0
7601,2023,49,150103,0.0
7602,2023,49,150104,0.0
7603,2023,49,70102,0.0
7604,2023,49,150105,0.0
7605,2023,49,70101,0.0
7606,2023,49,150106,0.0
7607,2023,49,70103,0.0
7608,2023,49,150107,0.0
7609,2023,49,150108,0.0
7610,2023,49,150109,0.0
7611,2023,49,150110,4.0
7612,2023,49,150111,0.0
7613,2023,49,150112,0.0
7614,2023,49,150113,0.0
7615,2023,49,150114,0.0
7616,2023,49,70104,0.0
7617,2023,49,70105,0.0
7618,2023,49,150115,0.0
7619,2023,49,150101,0.0
7620,2023,49,150116,0.0
7621,2023,49,150117,0.0
7622,2023,49,150118,6.0
7623,2023,49,150119,0.0
7624,2023,49,150120,0.0
7625,2023,49,70107,1.0
7626,2023,49,150122,0.0
7627,2023,49,150123,0.0
7628,2023,49,150124,1.0
7629,2023,49,150121,1.0
7630,2023,49,150125,0.0
7631,2023,49,150126,0.0
7632,2023,49,150127,0.0
7633,2023,49,150128,0.0
7634,2023,49,150129,0.0
7635,2023,49,150130,0.0
7636,2023,49,150131,0.0
7637,2023,49,150132,0.0
7638,2023,49,150133,1.0
7639,2023,49,150134,0.0
7640,2023,49,150135,1.0
7641,2023,49,150136,0.0
7642,2023,49,150137,0.0
7643,2023,49,150138,0.0
7644,2023,49,150139,0.0
7645,2023,49,150140,0.0
7646,2023,49,150141,0.0
7647,2023,49,70106,1.0
7648,2023,49,150142,1.0
7649,2023,49,150143,0.0
7650,2023,50,150102,0.0
7651,2023,50,150103,0.0
7652,2023,50,150104,0.0
7653,2023,50,70102,0.0
7654,2023,50,150105,0.0
7655,2023,50,70101,0.0
7656,2023,50,150106,0.0
7657,2023,50,70103,0.0
7658,2023,50,150107,0.0
7659,2023,50,150108,1.0
7660,2023,50,150109,0.0
7661,2023,50,150110,4.0
7662,2023,50,150111,0.0
7663,2023,50,150112,0.0
7664,2023,50,150113,0.0
7665,2023,50,150114,0.0
7666,2023,50,70104,0.0
7667,2023,50,70105,0.0
7668,2023,50,150115,0.0
7669,2023,50,150101,0.0
7670,2023,50,150116,2.0
7671,2023,50,150117,1.0
7672,2023,50,150118,6.0
7673,2023,50,150119,0.0
7674,2023,50,150120,0.0
7675,2023,50,70107,1.0
7676,2023,50,150122,0.0
7677,2023,50,150123,0.0
7678,2023,50,150124,0.0
7679,2023,50,150121,0.0
7680,2023,50,150125,0.0
7681,2023,50,150126,0.0
7682,2023,50,150127,0.0
7683,2023,50,150128,0.0
7684,2023,50,150129,0.0
7685,2023,50,150130,0.0
7686,2023,50,150131,0.0
7687,2023,50,150132,1.0
7688,2023,50,150133,1.0
7689,2023,50,150134,0.0
7690,2023,50,150135,0.0
7691,2023,50,150136,0.0
7692,2023,50,150137,0.0
7693,2023,50,150138,0.0
7694,2023,50,150139,0.0
7695,2023,50,150140,0.0
7696,2023,50,150141,0.0
7697,2023,50,70106,1.0
7698,2023,50,150142,1.0
7699,2023,50,150143,1.0
7700,2023,51,150102,1.0
7701,2023,51,150103,0.0
7702,2023,51,150104,0.0
7703,2023,51,70102,0.0
7704,2023,51,150105,0.0
7705,2023,51,70101,1.0
7706,2023,51,150106,1.0
7707,2023,51,70103,0.0
7708,2023,51,150107,2.0
7709,2023,51,150108,0.0
7710,2023,51,150109,0.0
7711,2023,51,150110,5.0
7712,2023,51,150111,0.0
7713,2023,51,150112,2.0
7714,2023,51,150113,0.0
7715,2023,51,150114,0.0
7716,2023,51,70104,0.0
7717,2023,51,70105,0.0
7718,2023,51,150115,0.0
7719,2023,51,150101,0.0
7720,2023,51,150116,0.0
7721,2023,51,150117,0.0
7722,2023,51,150118,6.0
7723,2023,51,150119,0.0
7724,2023,51,150120,0.0
7725,2023,51,70107,1.0
7726,2023,51,150122,0.0
7727,2023,51,150123,0.0
7728,2023,51,150124,0.0
7729,2023,51,150121,0.0
7730,2023,51,150125,1.0
7731,2023,51,150126,0.0
7732,2023,51,150127,0.0
7733,2023,51,150128,0.0
7734,2023,51,150129,0.0
7735,2023,51,150130,0.0
7736,2023,51,150131,0.0
7737,2023,51,150132,1.0
7738,2023,51,150133,1.0
7739,2023,51,150134,0.0
7740,2023,51,150135,0.0
7741,2023,51,150136,0.0
7742,2023,51,150137,0.0
7743,2023,51,150138,0.0
7744,2023,51,150139,0.0
7745,2023,51,150140,1.0
7746,2023,51,150141,0.0
7747,2023,51,70106,0.0
7748,2023,51,150142,0.0
7749,2023,51,150143,0.0
7750,2023,52,150102,0.0
7751,2023,52,150103,1.0
7752,2023,52,150104,0.0
7753,2023,52,70102,0.0
7754,2023,52,150105,0.0
7755,2023,52,70101,0.0
7756,2023,52,150106,0.0
7757,2023,52,70103,0.0
7758,2023,52,150107,0.0
7759,2023,52,150108,1.0
7760,2023,52,150109,0.0
7761,2023,52,150110,0.0
7762,2023,52,150111,0.0
7763,2023,52,150112,1.0
7764,2023,52,150113,0.0
7765,2023,52,150114,0.0
7766,2023,52,70104,0.0
7767,2023,52,70105,0.0
7768,2023,52,150115,0.0
7769,2023,52,150101,2.0
7770,2023,52,150116,0.0
7771,2023,52,150117,2.0
7772,2023,52,150118,3.0
7773,2023,52,150119,0.0
7774,2023,52,150120,0.0
7775,2023,52,70107,1.0
7776,2023,52,150122,1.0
7777,2023,52,150123,0.0
7778,2023,52,150124,0.0
7779,2023,52,150121,0.0
7780,2023,52,150125,0.0
7781,2023,52,150126,0.0
7782,2023,52,150127,0.0
7783,2023,52,150128,0.0
7784,2023,52,150129,0.0
7785,2023,52,150130,0.0
7786,2023,52,150131,0.0
7787,2023,52,150132,0.0
7788,2023,52,150133,2.0
7789,2023,52,150134,0.0
7790,2023,52,150135,2.0
7791,2023,52,150136,0.0
7792,2023,52,150137,0.0
7793,2023,52,150138,0.0
7794,2023,52,150139,0.0
7795,2023,52,150140,0.0
7796,2023,52,150141,0.0
7797,2023,52,70106,1.0
7798,2023,52,150142,0.0
7799,2023,52,150143,0.0
7800,2024,1,150102,0.0
7801,2024,1,150103,0.0
7802,2024,1,150104,0.0
7803,2024,1,70102,0.0
7804,2024,1,150105,1.0
7805,2024,1,70101,0.0
7806,2024,1,150106,0.0
7807,2024,1,70103,0.0
7808,2024,1,150107,0.0
7809,2024,1,150108,0.0
7810,2024,1,150109,0.0
7811,2024,1,150110,4.0
7812,2024,1,150111,0.0
7813,2024,1,150112,0.0
7814,2024,1,150113,0.0
7815,2024,1,150114,0.0
7816,2024,1,70104,0.0
7817,2024,1,70105,0.0
7818,2024,1,150115,0.0
7819,2024,1,150101,0.0
7820,2024,1,150116,0.0
7821,2024,1,150117,0.0
7822,2024,1,150118,7.0
7823,2024,1,150119,0.0
7824,2024,1,150120,0.0
7825,2024,1,70107,1.0
7826,2024,1,150122,0.0
7827,2024,1,150123,0.0
7828,2024,1,150124,0.0
7829,2024,1,150121,0.0
7830,2024,1,150125,0.0
7831,2024,1,150126,0.0
7832,2024,1,150127,0.0
7833,2024,1,150128,1.0
7834,2024,1,150129,0.0
7835,2024,1,150130,0.0
7836,2024,1,150131,0.0
7837,2024,1,150132,1.0
7838,2024,1,150133,1.0
7839,2024,1,150134,0.0
7840,2024,1,150135,1.0
7841,2024,1,150136,0.0
7842,2024,1,150137,0.0
7843,2024,1,150138,0.0
7844,2024,1,150139,0.0
7845,2024,1,150140,1.0
