Fecha,Semana,Provincia,Distrito,Clima,Pluvio_Min,Pluvio_Max,Nubosidad,Presión,Viento_Min,Viento_Max,Temp_Min,Temp_Max,Punto_Rocío
2023-11-22,47,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,0.4,1012.0,8.0,16.0,18.25,21.0,15.0
2023-11-22,47,LIMA,SAN LUIS,Niebla,0.0,0.0,0.2,1015.0,5.0,14.0,16.0,23.0,15.0
2023-11-22,47,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,0.1,1013.0,8.0,16.0,18.25,22.0,17.0
2023-11-22,47,LIMA,SAN MIGUEL,Despejado,0.0,0.0,0.1,1014.0,10.0,16.0,18.0,20.0,17.0
2023-11-22,47,LIMA,SANTA ANITA,Niebla,0.0,0.0,0.2,1013.0,4.0,13.0,16.0,24.0,14.0
2023-11-22,47,LIMA,SANTA MARIA DEL MAR,Niebla,0.0,0.0,0.3,1017.0,5.0,13.0,16.0,21.0,16.0
2023-11-22,47,LIMA,SANTA ROSA,Niebla,0.0,0.0,0.2,1014.0,5.0,14.0,18.0,22.0,15.0
2023-11-22,47,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,1015.0,7.0,15.0,,21.0,15.0
2023-11-22,47,LIMA,SURQUILLO,Niebla,0.0,0.0,,1015.0,7.0,15.0,17.0,22.0,16.0
2023-11-22,47,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,0.2,1015.0,9.0,16.0,18.0,20.0,16.0
2023-11-22,47,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,0.3,1014.0,6.0,14.0,18.0,21.0,16.0
2023-11-30,48,CALLAO,BELLAVISTA,Despejado,0.0,0.0,1.0,1011.0,10.0,16.0,18.0,18.0,17.0
2023-11-30,48,CALLAO,CALLAO,Despejado,0.0,0.0,1.0,1012.0,9.0,17.0,18.0,21.0,17.0
2023-11-30,48,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.1,1011.0,8.0,17.0,18.0,22.0,17.0
2023-11-30,48,CALLAO,LA PERLA,Despejado,0.0,0.0,0.6,1011.0,10.0,16.0,18.0,21.0,18.0
2023-11-30,48,CALLAO,LA PUNTA,Despejado,0.0,0.0,0.2,1012.0,12.0,16.0,18.0,20.0,17.0
2023-11-30,48,CALLAO,MI PERU,Niebla,0.0,0.0,0.8,1013.0,7.0,16.0,18.0,23.0,17.0
2023-11-30,48,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.1,1012.0,7.0,17.0,18.0,22.0,17.0
2023-11-30,48,LIMA,ANCON,Niebla,0.0,0.0,0.3,1011.0,4.0,15.0,17.0,25.0,16.0
2023-11-30,48,LIMA,ATE,Niebla,0.0,0.0,0.3,1013.0,4.0,16.0,16.0,25.0,16.0
2023-11-30,48,LIMA,BARRANCO,Despejado,0.0,0.0,0.3,1012.0,7.0,15.0,18.0,23.0,17.0
2023-11-30,48,LIMA,BREÑA,Niebla,0.0,0.0,,1012.0,7.0,16.0,18.0,23.0,16.0
2023-11-30,48,LIMA,CARABAYLLO,Niebla,0.0,0.0,0.4,1011.0,4.0,14.0,17.0,24.0,16.0
2023-11-30,48,LIMA,CHACLACAYO,Niebla,0.0,0.0,0.5,1011.0,4.0,14.0,15.0,24.0,15.0
2023-11-30,48,LIMA,CHORRILLOS,Despejado,0.0,0.0,0.9,1012.0,7.0,15.0,19.0,22.0,15.0
2023-11-30,48,LIMA,CIENEGUILLA,Niebla,0.0,0.0,0.6,1012.0,4.0,4.0,15.0,24.0,15.0
2023-11-30,48,LIMA,COMAS,Despejado,0.0,0.0,0.2,1014.0,7.0,15.0,,23.0,16.0
2023-11-30,48,LIMA,EL AGUSTINO,Niebla,0.0,0.0,1.0,1013.0,4.0,16.0,18.0,25.0,16.0
2023-11-30,48,LIMA,INDEPENDENCIA,Despejado,0.0,0.0,0.9,1011.0,7.0,16.0,18.0,23.0,16.0
2023-11-30,48,LIMA,JESUS MARIA,Niebla,0.0,0.0,,1014.0,7.0,16.0,18.0,23.0,17.0
2023-11-30,48,LIMA,LA MOLINA,Niebla,0.0,0.0,1.0,1011.0,5.0,16.0,17.0,24.0,16.0
2023-11-30,48,LIMA,LA VICTORIA,Niebla,0.0,0.0,,1011.0,5.0,16.0,17.0,24.0,15.0
2023-11-30,48,LIMA,LIMA,Niebla,0.0,0.0,0.1,1011.0,7.0,16.0,,23.0,16.0
2023-11-30,48,LIMA,LINCE,Niebla,0.0,0.0,1.0,1011.0,7.0,16.0,18.0,23.0,17.0
2023-11-30,48,LIMA,LOS OLIVOS,Despejado,0.0,0.0,0.1,1012.0,7.0,17.0,18.0,22.0,16.0
2023-11-30,48,LIMA,LURIGANCHO,Niebla,0.0,0.0,,1014.0,4.0,15.0,15.0,23.0,15.0
2023-11-30,48,LIMA,LURIN,Niebla,0.0,0.0,0.7,1014.0,5.0,12.0,17.0,23.0,16.0
2023-11-30,48,LIMA,MAGDALENA DEL MAR,Despejado,0.0,0.0,,1011.0,8.0,16.0,18.0,22.0,17.0
2023-11-30,48,LIMA,MIRAFLORES,Despejado,0.0,0.0,1.0,1012.0,7.0,16.0,,23.0,16.0
2023-11-30,48,LIMA,PACHACAMAC,Niebla,0.0,0.0,0.7,1014.0,5.0,12.0,16.0,24.0,16.0
2023-11-30,48,LIMA,PUCUSANA,Niebla,0.0,0.0,0.3,1014.0,7.0,14.0,17.0,21.0,18.0
2023-11-30,48,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,0.5,1013.0,8.0,16.0,18.0,22.0,17.0
2023-11-30,48,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1012.0,7.0,16.0,18.0,23.0,17.0
2023-11-30,48,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,0.6,1014.0,4.0,11.0,16.0,23.0,15.0
2023-11-30,48,LIMA,PUNTA NEGRA,Niebla,0.0,0.0,0.8,1012.0,4.0,11.0,16.0,23.0,15.0
2023-11-30,48,LIMA,RIMAC,Niebla,0.0,0.0,0.1,1010.0,6.0,16.0,18.0,24.0,16.0
2023-11-30,48,LIMA,SAN BARTOLO,Niebla,0.0,0.0,0.5,1012.0,5.0,12.0,16.0,23.0,16.0
2023-11-30,48,LIMA,SAN BORJA,Niebla,0.0,0.0,1.0,1013.0,5.0,16.0,18.0,24.0,16.0
2023-11-30,48,LIMA,SAN ISIDRO,Niebla,0.0,0.0,0.2,1012.0,7.0,16.0,18.0,23.0,17.0
2023-11-30,48,LIMA,SAN JUAN DE LURIGANCHO,Despejado,0.0,0.0,0.8,1010.0,6.0,15.0,17.0,24.0,16.0
2023-11-30,48,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,0.9,1010.0,5.0,15.0,18.0,23.0,15.0
2023-11-30,48,LIMA,SAN LUIS,Niebla,0.0,0.0,0.4,1012.0,5.0,16.0,18.0,25.0,15.0
2023-11-30,48,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,0.1,1011.0,8.0,17.0,18.0,22.0,17.0
2023-11-30,48,LIMA,SAN MIGUEL,Despejado,0.0,0.0,0.1,1012.0,9.0,16.0,18.0,22.0,17.0
2023-11-30,48,LIMA,SANTA ANITA,Niebla,0.0,0.0,0.2,1010.0,4.0,16.0,17.0,25.0,16.0
2023-11-30,48,LIMA,SANTA MARIA DEL MAR,Niebla,0.0,0.0,0.4,1013.0,7.0,13.0,16.0,22.0,16.0
2023-11-30,48,LIMA,SANTA ROSA,Niebla,0.0,0.0,0.5,1014.0,7.0,15.0,18.0,23.0,17.0
2023-11-30,48,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,1012.0,5.0,16.0,,23.0,17.0
2023-11-30,48,LIMA,SURQUILLO,Niebla,0.0,0.0,,1012.0,6.0,16.0,19.0,23.0,16.0
2023-11-30,48,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,0.5,1012.0,7.0,15.0,18.0,21.0,17.0
2023-11-30,48,LIMA,VILLA MARIA DEL TRIUNFO,Niebla,0.0,0.0,0.6,1013.0,6.0,15.0,18.0,23.0,17.0
2023-12-01,48,CALLAO,BELLAVISTA,Despejado,0.0,0.0,0.9,1012.0,10.0,14.0,19.0,19.0,17.0
2023-12-01,48,CALLAO,CALLAO,Despejado,0.0,0.0,0.9,1013.0,9.0,15.0,19.0,21.0,17.0
2023-12-01,48,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.3,1011.0,8.0,14.0,19.0,22.0,17.0
2023-12-01,48,CALLAO,LA PERLA,Despejado,0.0,0.0,0.9,1012.0,10.0,15.0,19.0,21.0,18.0
2023-12-01,48,CALLAO,LA PUNTA,Despejado,0.0,0.0,0.3,1013.0,11.0,15.0,19.0,21.0,17.0
2023-12-01,48,CALLAO,MI PERU,Niebla,0.0,0.0,0.9,1012.0,8.0,14.0,18.0,23.0,16.0
2023-12-01,48,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.1,1013.0,8.0,14.0,20.0,22.0,17.0
2023-12-01,48,LIMA,ANCON,Niebla,0.0,0.0,0.3,1012.0,3.0,14.0,18.0,26.0,16.0
2023-12-01,48,LIMA,ATE,Niebla,0.0,0.0,0.2,1014.0,3.0,14.0,17.0,26.0,17.0
2023-12-01,48,LIMA,BARRANCO,Despejado,0.0,0.0,0.4,1012.0,8.0,15.0,19.0,23.0,18.0
2023-12-01,48,LIMA,BREÑA,Niebla,0.0,0.0,,1012.0,7.0,14.0,19.0,24.0,17.0
2023-12-01,48,LIMA,CARABAYLLO,Despejado,0.0,0.0,0.7,1014.0,4.0,14.0,18.0,25.0,16.0
2023-12-01,48,LIMA,CHACLACAYO,Despejado,0.0,0.0,0.5,1012.0,2.0,14.0,18.0,25.0,17.0
2023-12-01,48,LIMA,CHORRILLOS,Despejado,0.0,0.0,0.8,1012.0,9.0,16.0,19.0,22.0,18.0
2023-12-01,48,LIMA,CIENEGUILLA,Niebla,0.0,0.0,0.6,1013.0,2.0,2.0,18.0,25.0,16.0
2023-12-01,48,LIMA,COMAS,Niebla,0.0,0.0,0.2,1014.0,4.0,12.0,21.0,25.0,17.0
2023-12-01,48,LIMA,EL AGUSTINO,Niebla,0.0,0.0,0.8,1014.0,4.0,13.0,19.0,26.0,16.0
2023-12-01,48,LIMA,INDEPENDENCIA,Niebla,0.0,0.0,0.9,1012.0,6.0,13.0,19.0,24.0,17.0
2023-12-01,48,LIMA,JESUS MARIA,Niebla,0.0,0.0,,1014.0,7.0,14.0,19.0,24.0,17.0
2023-12-01,48,LIMA,LA MOLINA,Niebla,0.0,0.0,0.8,1011.0,4.0,14.0,18.0,25.0,17.0
2023-12-01,48,LIMA,LA VICTORIA,Niebla,0.0,0.0,,1012.0,6.0,13.0,20.0,25.0,17.0
2023-12-01,48,LIMA,LIMA,Niebla,0.0,0.0,0.3,1012.0,7.0,13.0,20.0,24.0,16.0
2023-12-01,48,LIMA,LINCE,Niebla,0.0,0.0,0.9,1012.0,7.0,14.0,17.0,24.0,18.0
2023-12-01,48,LIMA,LOS OLIVOS,Despejado,0.0,0.0,0.2,1013.0,6.0,13.0,19.0,23.0,16.0
2023-12-01,48,LIMA,LURIGANCHO,Despejado,0.0,0.0,,1015.0,2.0,15.0,18.0,26.0,17.0
2023-12-01,48,LIMA,LURIN,Niebla,0.0,0.0,0.7,1014.0,3.0,11.0,19.0,23.0,17.0
2023-12-01,48,LIMA,MAGDALENA DEL MAR,Despejado,0.0,0.0,,1012.0,8.0,14.0,19.0,23.0,17.0
2023-12-01,48,LIMA,MIRAFLORES,Despejado,0.0,0.0,0.9,1012.0,7.0,15.0,19.0,23.0,17.0
2023-12-01,48,LIMA,PACHACAMAC,Niebla,0.0,0.0,0.7,1014.0,3.0,12.0,18.0,23.0,17.0
2023-12-01,48,LIMA,PUCUSANA,Niebla,0.0,0.0,0.4,1014.0,5.0,14.0,18.0,23.0,18.0
2023-12-01,48,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,0.5,1014.0,8.0,14.0,19.0,23.0,18.0
2023-12-01,48,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1013.0,7.0,14.0,19.0,23.0,16.0
2023-12-01,48,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,0.7,1014.0,2.0,10.0,19.0,23.0,17.0
2023-12-01,48,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,0.8,1011.0,2.0,11.0,19.0,23.0,16.0
2023-12-01,48,LIMA,RIMAC,Niebla,0.0,0.0,0.3,1011.0,5.0,13.0,19.0,25.0,16.0
2023-12-01,48,LIMA,SAN BARTOLO,Despejado,0.0,0.0,0.7,1012.0,2.0,12.0,18.0,24.0,16.0
2023-12-01,48,LIMA,SAN BORJA,Niebla,0.0,0.0,0.8,1014.0,6.0,14.0,19.0,25.0,16.0
2023-12-01,48,LIMA,SAN ISIDRO,Niebla,0.0,0.0,0.3,1012.0,7.0,14.0,19.5,23.0,18.0
2023-12-01,48,LIMA,SAN JUAN DE LURIGANCHO,Niebla,0.0,0.0,0.8,1012.0,3.0,12.0,19.0,26.0,16.0
2023-12-01,48,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,0.8,1011.0,7.0,15.0,19.0,23.0,18.0
2023-12-01,48,LIMA,SAN LUIS,Niebla,0.0,0.0,0.2,1012.0,5.0,13.0,19.0,26.0,17.0
2023-12-01,48,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,0.2,1012.0,8.0,14.0,19.0,22.0,17.0
2023-12-01,48,LIMA,SAN MIGUEL,Despejado,0.0,0.0,0.3,1013.0,9.0,14.0,19.0,22.0,18.0
2023-12-01,48,LIMA,SANTA ANITA,Niebla,0.0,0.0,0.3,1011.0,4.0,13.0,18.0,26.0,16.0
2023-12-01,48,LIMA,SANTA MARIA DEL MAR,Niebla,0.0,0.0,0.6,1013.0,3.0,13.0,18.0,23.0,16.0
2023-12-01,48,LIMA,SANTA ROSA,Niebla,0.0,0.0,0.6,1014.0,8.0,15.0,20.5,23.0,18.0
2023-12-01,48,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,1012.0,6.0,15.0,16.0,24.0,17.0
2023-12-01,48,LIMA,SURQUILLO,Niebla,0.0,0.0,,1012.0,6.0,14.0,19.0,24.0,17.0
2023-12-01,48,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,0.4,1012.0,8.0,15.0,19.0,21.0,17.0
2023-12-01,48,LIMA,VILLA MARIA DEL TRIUNFO,Niebla,0.0,0.0,0.6,1014.0,6.0,14.0,18.0,22.0,17.0
2023-12-08,49,CALLAO,BELLAVISTA,Despejado,0.0,0.0,0.8,1011.0,12.0,16.0,18.0,18.0,17.0
2023-12-08,49,CALLAO,CALLAO,Despejado,0.0,0.0,0.8,1012.0,12.0,16.0,20.5,20.0,17.0
2023-12-08,49,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.4,1010.0,11.0,15.0,18.0,21.0,17.0
2023-12-08,49,CALLAO,LA PERLA,Despejado,0.0,0.0,0.7,1011.0,13.0,16.0,18.0,20.0,17.0
2023-12-08,49,CALLAO,LA PUNTA,Despejado,0.0,0.0,0.6,1012.0,14.0,17.0,18.0,20.0,17.0
2023-12-08,49,CALLAO,MI PERU,Despejado,0.0,0.0,0.4,1011.0,8.0,14.0,17.0,21.0,17.0
2023-12-08,49,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.2,1011.0,9.0,15.0,18.0,21.0,17.0
2023-12-08,49,LIMA,ANCON,Niebla,0.0,0.0,0.6,1010.0,3.0,14.0,18.0,24.0,17.0
2023-12-08,49,LIMA,ATE,Niebla,0.0,0.0,0.6,1014.0,3.0,13.0,17.0,24.0,16.0
2023-12-08,49,LIMA,BARRANCO,Despejado,0.0,0.0,0.5,1012.0,8.0,13.0,20.333333333333332,21.0,16.0
2023-12-08,49,LIMA,BREÑA,Niebla,0.0,0.0,,1012.0,9.0,13.0,17.0,22.0,16.0
2023-12-08,49,LIMA,CARABAYLLO,Despejado,0.0,0.0,0.2,1011.0,6.0,13.0,19.0,25.0,16.0
2023-12-08,49,LIMA,CHACLACAYO,Despejado,0.0,0.0,0.4,1010.0,2.0,13.0,18.0,25.0,17.0
2023-12-08,49,LIMA,CHORRILLOS,Despejado,0.0,0.0,0.8,1012.0,9.0,13.0,20.25,21.0,16.0
2023-12-08,49,LIMA,CIENEGUILLA,Despejado,0.0,0.0,0.7,1012.0,2.0,2.0,18.0,24.0,16.0
2023-12-08,49,LIMA,COMAS,Niebla,0.0,0.0,0.2,1013.0,6.0,16.0,21.0,23.0,17.0
2023-12-08,49,LIMA,EL AGUSTINO,Niebla,0.0,0.0,0.3,1014.0,6.0,12.0,16.0,23.0,16.0
2023-12-08,49,LIMA,INDEPENDENCIA,Niebla,0.0,0.0,0.4,1009.0,8.0,15.0,17.0,22.0,16.0
2023-12-08,49,LIMA,JESUS MARIA,Niebla,0.0,0.0,,1013.0,9.0,13.0,20.0,22.0,16.0
2023-12-08,49,LIMA,LA MOLINA,Niebla,0.0,0.0,0.4,1011.0,5.0,12.0,17.0,23.0,16.0
2023-12-08,49,LIMA,LA VICTORIA,Niebla,0.0,0.0,,1009.0,7.0,12.0,20.0,22.0,16.0
2023-12-08,49,LIMA,LIMA,Niebla,0.0,0.0,0.5,1009.0,9.0,13.0,20.0,22.0,16.0
2023-12-08,49,LIMA,LINCE,Niebla,0.0,0.0,0.8,1011.0,9.0,13.0,17.0,22.0,16.0
2023-12-08,49,LIMA,LOS OLIVOS,Despejado,0.0,0.0,0.3,1012.0,8.0,15.0,18.0,22.0,16.0
2023-12-08,49,LIMA,LURIGANCHO,Despejado,0.0,0.0,,1013.0,3.0,15.0,18.0,25.0,17.0
2023-12-08,49,LIMA,LURIN,Despejado,0.0,0.0,0.8,1014.0,4.0,14.0,19.0,21.0,18.0
2023-12-08,49,LIMA,MAGDALENA DEL MAR,Despejado,0.0,0.0,,1011.0,10.0,14.0,17.0,21.0,16.0
2023-12-08,49,LIMA,MIRAFLORES,Despejado,0.0,0.0,0.8,1012.0,9.0,13.0,16.0,21.0,18.0
2023-12-08,49,LIMA,PACHACAMAC,Despejado,0.0,0.0,0.8,1014.0,3.0,13.0,17.0,21.0,16.0
2023-12-08,49,LIMA,PUCUSANA,Niebla,0.0,0.0,0.4,1013.0,7.0,12.0,17.0,21.0,16.0
2023-12-08,49,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,0.6,1013.0,10.0,14.0,17.0,21.0,16.0
2023-12-08,49,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1012.0,8.0,15.0,20.0,22.0,17.0
2023-12-08,49,LIMA,PUNTA HERMOSA,Niebla,0.0,0.0,0.9,1013.0,2.0,14.0,18.0,22.0,17.0
2023-12-08,49,LIMA,PUNTA NEGRA,Niebla,0.0,0.0,0.4,1011.0,2.0,13.0,18.0,22.0,15.0
2023-12-08,49,LIMA,RIMAC,Niebla,0.0,0.0,0.4,1010.0,7.0,13.0,17.0,23.0,16.0
2023-12-08,49,LIMA,SAN BARTOLO,Niebla,0.0,0.0,0.6,1011.0,3.0,13.0,17.0,23.0,15.0
2023-12-08,49,LIMA,SAN BORJA,Niebla,0.0,0.0,0.5,1014.0,7.0,12.0,16.0,22.0,16.0
2023-12-08,49,LIMA,SAN ISIDRO,Niebla,0.0,0.0,0.5,1012.0,9.0,13.0,17.0,22.0,16.0
2023-12-08,49,LIMA,SAN JUAN DE LURIGANCHO,Niebla,0.0,0.0,0.2,1010.0,4.0,17.0,18.0,24.0,16.0
2023-12-08,49,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,0.7,1010.0,7.0,12.0,16.0,21.0,16.0
2023-12-08,49,LIMA,SAN LUIS,Niebla,0.0,0.0,0.7,1012.0,7.0,12.0,16.0,23.0,16.0
2023-12-08,49,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,0.3,1011.0,10.0,15.0,18.0,21.0,17.0
2023-12-08,49,LIMA,SAN MIGUEL,Despejado,0.0,0.0,0.4,1012.25,11.0,15.0,17.0,21.0,17.0
2023-12-08,49,LIMA,SANTA ANITA,Niebla,0.0,0.0,0.5,1010.0,5.0,12.0,16.0,24.0,15.0
2023-12-08,49,LIMA,SANTA MARIA DEL MAR,Niebla,0.0,0.0,0.5,1013.0,6.0,13.0,17.0,21.0,18.0
2023-12-08,49,LIMA,SANTA ROSA,Despejado,0.0,0.0,0.4,1013.0,8.0,15.0,20.5,21.0,16.0
2023-12-08,49,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,1012.0,7.0,12.0,16.0,22.0,15.0
2023-12-08,49,LIMA,SURQUILLO,Niebla,0.0,0.0,,1012.0,8.0,12.0,16.0,22.0,17.0
2023-12-08,49,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,0.7,1012.0,8.0,14.0,17.0,20.0,16.0
2023-12-08,49,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,0.9,1012.0,6.0,13.0,17.0,21.0,16.0
2023-12-15,50,CALLAO,BELLAVISTA,,,,,1009.0,14.0,18.0,,,
2023-12-15,50,CALLAO,CALLAO,,,,,1011.0,14.0,19.0,,,
2023-12-15,50,CALLAO,CARMEN DE LA LEGUA REYNOSO,,,,,1009.0,12.0,17.0,,,
2023-12-15,50,CALLAO,LA PERLA,,,,,1009.0,14.0,18.0,,,
2023-12-15,50,CALLAO,LA PUNTA,,,,,1011.0,15.0,18.0,,,
2023-12-15,50,CALLAO,MI PERU,,,,,1011.0,8.0,17.0,,,
2023-12-15,50,CALLAO,VENTANILLA,,,,,1011.0,11.0,18.0,,,
2023-12-15,50,LIMA,ANCON,,,,,1010.0,5.0,14.0,,,
2023-12-15,50,LIMA,ATE,,,,,1013.0,4.0,16.0,,,
2023-12-15,50,LIMA,BARRANCO,,,,,1011.0,10.0,18.0,,,
2023-12-15,50,LIMA,BREÑA,,,,,1010.0,9.0,16.0,,,
2023-12-15,50,LIMA,CARABAYLLO,,,,,1012.0,4.0,14.0,,,
2023-12-15,50,LIMA,CHACLACAYO,,,,,1010.0,3.0,15.0,,,
2023-12-15,50,LIMA,CHORRILLOS,,,,,1010.0,11.0,18.0,,,
2023-12-15,50,LIMA,CIENEGUILLA,,,,,1011.0,2.0,2.0,,,
2023-12-15,50,LIMA,COMAS,,,,,1011.0,7.0,15.0,,,
2023-12-15,50,LIMA,EL AGUSTINO,,,,,1013.0,5.0,15.0,,,
2023-12-15,50,LIMA,INDEPENDENCIA,,,,,1009.0,9.0,16.0,,,
2023-12-15,50,LIMA,JESUS MARIA,,,,,1011.0,10.0,17.0,,,
2023-12-15,50,LIMA,LA MOLINA,,,,,1010.0,6.0,16.0,,,
2023-12-15,50,LIMA,LA VICTORIA,,,,,1009.0,8.0,16.0,,,
2023-12-15,50,LIMA,LIMA,,,,,1009.0,9.0,16.0,,,
2023-12-15,50,LIMA,LINCE,,,,,1011.0,9.0,17.0,,,
2023-12-15,50,LIMA,LOS OLIVOS,,,,,1011.0,10.0,17.0,,,
2023-12-15,50,LIMA,LURIGANCHO,,,,,1013.0,3.0,15.0,,,
2023-12-15,50,LIMA,LURIN,,,,,1013.0,4.0,13.0,,,
2023-12-15,50,LIMA,MAGDALENA DEL MAR,,,,,1009.0,11.0,17.0,,,
2023-12-15,50,LIMA,MIRAFLORES,,,,,1010.0,10.0,17.0,,,
2023-12-15,50,LIMA,PACHACAMAC,,,,,1013.0,4.0,13.0,,,
2023-12-15,50,LIMA,PUCUSANA,,,,,1011.0,6.0,16.0,,,
2023-12-15,50,LIMA,PUEBLO LIBRE,,,,,1012.0,11.0,17.0,,,
2023-12-15,50,LIMA,PUENTE PIEDRA,,,,,1011.0,8.0,17.0,,,
2023-12-15,50,LIMA,PUNTA HERMOSA,,,,,1013.0,2.0,12.0,,,
2023-12-15,50,LIMA,PUNTA NEGRA,,,,,1010.0,2.0,12.0,,,
2023-12-15,50,LIMA,RIMAC,,,,,1010.0,7.0,15.0,,,
2023-12-15,50,LIMA,SAN BARTOLO,,,,,1011.0,3.0,14.0,,,
2023-12-15,50,LIMA,SAN BORJA,,,,,1013.0,8.0,16.0,,,
2023-12-15,50,LIMA,SAN ISIDRO,,,,,1010.0,10.0,17.0,,,
2023-12-15,50,LIMA,SAN JUAN DE LURIGANCHO,,,,,1010.0,4.0,13.0,,,
2023-12-15,50,LIMA,SAN JUAN DE MIRAFLORES,,,,,1010.0,9.0,18.0,,,
2023-12-15,50,LIMA,SAN LUIS,,,,,1010.0,6.0,16.0,,,
2023-12-15,50,LIMA,SAN MARTIN DE PORRES,,,,,1009.0,12.0,18.0,,,
2023-12-15,50,LIMA,SAN MIGUEL,,,,,1010.0,13.0,17.0,,,
2023-12-15,50,LIMA,SANTA ANITA,,,,,1010.0,5.0,15.0,,,
2023-12-15,50,LIMA,SANTA MARIA DEL MAR,,,,,1011.0,5.0,16.0,,,
2023-12-15,50,LIMA,SANTA ROSA,,,,,1012.0,6.0,15.0,,,
2023-12-15,50,LIMA,SANTIAGO DE SURCO,,,,,1010.0,8.0,17.0,,,
2023-12-15,50,LIMA,SURQUILLO,,,,,1010.0,8.0,17.0,,,
2023-12-15,50,LIMA,VILLA EL SALVADOR,,,,,1010.0,9.0,17.0,,,
2023-12-15,50,LIMA,VILLA MARIA DEL TRIUNFO,,,,,1010.0,7.0,16.0,,,
2023-12-16,50,CALLAO,BELLAVISTA,Despejado,0.0,0.0,0.9,,,,20.0,20.0,18.0
2023-12-16,50,CALLAO,CALLAO,Despejado,0.0,0.0,0.9,,,,20.5,22.0,18.0
2023-12-16,50,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.3,,,,20.0,23.0,18.0
2023-12-16,50,CALLAO,LA PERLA,Despejado,0.0,0.0,0.4,,,,20.0,22.0,19.0
2023-12-16,50,CALLAO,LA PUNTA,Despejado,0.0,0.0,0.2,,,,20.0,22.0,18.0
2023-12-16,50,CALLAO,MI PERU,Despejado,0.0,0.0,0.3,,,,20.0,25.0,19.0
2023-12-16,50,CALLAO,VENTANILLA,Despejado,0.1,0.0,0.2,,,,20.0,24.0,19.0
2023-12-16,50,LIMA,ANCON,Despejado,0.0,0.0,0.3,,,,18.0,28.0,18.0
2023-12-16,50,LIMA,ATE,Niebla,0.0,0.0,0.4,,,,18.0,27.0,18.0
2023-12-16,50,LIMA,BARRANCO,Despejado,0.2,0.0,0.5,,,,20.333333333333332,25.0,19.0
2023-12-16,50,LIMA,BREÑA,Niebla,0.0,0.0,,,,,20.0,25.0,18.0
2023-12-16,50,LIMA,CARABAYLLO,Niebla,0.0,0.0,0.4,,,,19.0,26.0,16.0
2023-12-16,50,LIMA,CHACLACAYO,Despejado,0.0,0.0,0.5,,,,18.0,26.0,18.0
2023-12-16,50,LIMA,CHORRILLOS,Despejado,0.3,0.0,0.3,,,,20.0,24.0,18.0
2023-12-16,50,LIMA,CIENEGUILLA,Niebla,0.0,0.0,0.5,,,,17.0,26.0,17.0
2023-12-16,50,LIMA,COMAS,Despejado,0.0,0.0,0.3,,,,21.0,25.0,16.0
2023-12-16,50,LIMA,EL AGUSTINO,Niebla,0.0,0.0,0.5,,,,20.0,27.0,17.0
2023-12-16,50,LIMA,INDEPENDENCIA,Despejado,0.0,0.0,0.4,,,,20.0,25.0,17.0
2023-12-16,50,LIMA,JESUS MARIA,Niebla,0.0,0.0,,,,,20.0,25.0,18.0
2023-12-16,50,LIMA,LA MOLINA,Despejado,0.0,0.0,0.5,,,,19.0,26.0,18.0
2023-12-16,50,LIMA,LA VICTORIA,Niebla,0.0,0.0,,,,,20.0,26.0,17.0
