Año,Provincia,Distrito,Mes,Casos
2020,CALLAO,VENTANILLA,Julio,0.0
2020,CAÑETE,LUNAHUANA,Julio,0.0
2020,HUAROCHIRI,HUAROCHIRI,Julio,0.0
2020,CAÑETE,CHILCA,Julio,0.0
2020,HUARAL,ATAVILLOS ALTO,Julio,0.0
2020,LIMA,LA MOLINA,Julio,0.0
2020,CAÑETE,ASIA,Julio,0.0
2020,LIMA,CHORRILLOS,Julio,0.0
2020,CAÑETE,SAN ANTONIO,Julio,0.0
2020,CAÑETE,SAN VICENTE DE CAÑETE,Julio,0.0
2020,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Julio,0.0
2020,LIMA,MIRAFLORES,Julio,0.0
2020,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Julio,0.0
2020,LIMA,PUEBLO LIBRE,Julio,0.0
2020,HUAROCHIRI,SAN ANTONIO,Julio,0.0
2020,LIMA,LOS OLIVOS,Julio,0.0
2020,LIMA,SAN MIGUEL,Julio,0.0
2020,BARRANCA,SUPE PUERTO,Julio,0.0
2020,BARRANCA,SUPE,Julio,0.0
2020,HUAROCHIRI,CARAMPOMA,Julio,0.0
2020,LIMA,MAGDALENA DEL MAR,Julio,0.0
2020,LIMA,SAN JUAN DE LURIGANCHO,Julio,0.0
2020,HUARAL,AUCALLAMA,Julio,0.0
2020,LIMA,SURQUILLO,Julio,0.0
2020,HUAROCHIRI,MATUCANA,Julio,0.0
2020,CAÑETE,CALANGO,Julio,0.0
2020,BARRANCA,PARAMONGA,Julio,0.0
2020,HUAROCHIRI,CALLAHUANCA,Julio,0.0
2020,YAUYOS,AYAVIRI,Julio,0.0
2020,LIMA,PUCUSANA,Julio,0.0
2020,LIMA,SAN MARTIN DE PORRES,Julio,0.0
2020,HUAURA,SAYAN,Julio,0.0
2020,LIMA,SAN JUAN DE MIRAFLORES,Julio,0.0
2020,HUAROCHIRI,SAN BARTOLOME,Julio,0.0
2020,LIMA,VILLA MARIA DEL TRIUNFO,Julio,0.0
2020,LIMA,RIMAC,Julio,0.0
2020,LIMA,PUENTE PIEDRA,Julio,0.0
2020,LIMA,PUNTA HERMOSA,Julio,0.0
2020,LIMA,CHACLACAYO,Julio,0.0
2020,HUAROCHIRI,RICARDO PALMA,Julio,0.0
2020,CAÑETE,CERRO AZUL,Julio,0.0
2020,YAUYOS,HUANCAYA,Julio,0.0
2020,HUAROCHIRI,SANTA EULALIA,Julio,0.0
2020,LIMA,INDEPENDENCIA,Julio,0.0
2020,LIMA,SAN LUIS,Julio,0.0
2020,LIMA,ANCON,Julio,0.0
2020,LIMA,SANTA ROSA,Julio,0.0
2020,LIMA,LIMA,Julio,0.0
2020,HUAURA,HUALMAY,Julio,0.0
2020,CAÑETE,MALA,Julio,0.0
2020,LIMA,SAN ISIDRO,Julio,0.0
2020,LIMA,BREÑA,Julio,0.0
2020,OYON,OYON,Julio,0.0
2020,HUAURA,SANTA MARIA,Julio,0.0
2020,LIMA,EL AGUSTINO,Julio,0.0
2020,LIMA,ATE,Julio,0.0
2020,BARRANCA,BARRANCA,Julio,0.0
2020,CAÑETE,QUILMANA,Julio,0.0
2020,LIMA,CIENEGUILLA,Julio,0.0
2020,CAÑETE,COAYLLO,Julio,0.0
2020,LIMA,LINCE,Julio,0.0
2020,LIMA,SAN BORJA,Julio,0.0
2020,CAÑETE,IMPERIAL,Julio,0.0
2020,CAÑETE,NUEVO IMPERIAL,Julio,0.0
2020,LIMA,PACHACAMAC,Julio,0.0
2020,CAÑETE,SAN LUIS,Julio,0.0
2020,CAÑETE,PACARAN,Julio,0.0
2020,LIMA,BARRANCO,Julio,0.0
2020,LIMA,LURIGANCHO,Julio,0.0
2020,HUARAL,CHANCAY,Julio,0.0
2020,CAÑETE,SANTA CRUZ DE FLORES,Julio,0.0
2020,LIMA,VILLA EL SALVADOR,Julio,0.0
2020,OYON,PACHANGARA,Julio,0.0
2020,CANTA,SANTA ROSA DE QUIVES,Julio,0.0
2020,CAJATAMBO,CAJATAMBO,Julio,0.0
2020,HUAURA,HUAURA,Julio,0.0
2020,LIMA,PUNTA NEGRA,Julio,0.0
2020,LIMA,SANTA ANITA,Julio,0.0
2020,LIMA,LURIN,Julio,0.0
2020,LIMA,SAN BARTOLO,Julio,0.0
2020,LIMA,LA VICTORIA,Julio,0.0
2020,HUARAL,HUARAL,Julio,0.0
2020,HUAURA,HUACHO,Julio,0.0
2020,BARRANCA,PATIVILCA,Julio,0.0
2020,CANTA,CANTA,Julio,0.0
2020,HUAURA,CALETA DE CARQUIN,Julio,0.0
2020,HUAURA,VEGUETA,Julio,0.0
2020,LIMA,SANTIAGO DE SURCO,Julio,0.0
2020,LIMA,JESUS MARIA,Julio,0.0
2020,CALLAO,CALLAO,Agosto,0.0
2020,CALLAO,LA PERLA,Agosto,0.0
2020,CALLAO,CARMEN DE LA LEGUA REYNOSO,Agosto,0.0
2020,CALLAO,MI PERU,Agosto,0.0
2020,CALLAO,LA PUNTA,Agosto,0.0
2020,CALLAO,BELLAVISTA,Agosto,0.0
2020,CALLAO,VENTANILLA,Agosto,0.0
2020,CAÑETE,LUNAHUANA,Agosto,0.0
2020,HUAROCHIRI,HUAROCHIRI,Agosto,0.0
2020,CAÑETE,CHILCA,Agosto,0.0
2020,HUARAL,ATAVILLOS ALTO,Agosto,0.0
2020,LIMA,LA MOLINA,Agosto,0.0
2020,CAÑETE,ASIA,Agosto,0.0
2020,LIMA,CHORRILLOS,Agosto,0.0
2020,CAÑETE,SAN ANTONIO,Agosto,0.0
2020,CAÑETE,SAN VICENTE DE CAÑETE,Agosto,0.0
2020,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Agosto,0.0
2020,LIMA,MIRAFLORES,Agosto,0.0
2020,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Agosto,0.0
2020,LIMA,PUEBLO LIBRE,Agosto,0.0
2020,HUAROCHIRI,SAN ANTONIO,Agosto,0.0
2020,LIMA,LOS OLIVOS,Agosto,0.0
2020,LIMA,SAN MIGUEL,Agosto,0.0
2020,LIMA,CARABAYLLO,Agosto,0.0
2020,BARRANCA,SUPE PUERTO,Agosto,0.0
2020,BARRANCA,SUPE,Agosto,0.0
2020,HUAROCHIRI,CARAMPOMA,Agosto,0.0
2020,LIMA,MAGDALENA DEL MAR,Agosto,0.0
2020,LIMA,SAN JUAN DE LURIGANCHO,Agosto,0.0
2020,HUARAL,AUCALLAMA,Agosto,0.0
2020,LIMA,SURQUILLO,Agosto,0.0
2020,HUAROCHIRI,MATUCANA,Agosto,0.0
2020,CAÑETE,CALANGO,Agosto,0.0
2020,BARRANCA,PARAMONGA,Agosto,0.0
2020,HUAROCHIRI,CALLAHUANCA,Agosto,0.0
2020,YAUYOS,AYAVIRI,Agosto,0.0
2020,LIMA,PUCUSANA,Agosto,0.0
2020,LIMA,SAN MARTIN DE PORRES,Agosto,0.0
2020,HUAURA,SAYAN,Agosto,0.0
2020,LIMA,SAN JUAN DE MIRAFLORES,Agosto,0.0
2020,HUAROCHIRI,SAN BARTOLOME,Agosto,0.0
2020,LIMA,VILLA MARIA DEL TRIUNFO,Agosto,0.0
2020,LIMA,RIMAC,Agosto,0.0
2020,LIMA,PUENTE PIEDRA,Agosto,0.0
2020,LIMA,PUNTA HERMOSA,Agosto,0.0
2020,LIMA,CHACLACAYO,Agosto,0.0
2020,HUAROCHIRI,RICARDO PALMA,Agosto,0.0
2020,CAÑETE,CERRO AZUL,Agosto,0.0
2020,YAUYOS,HUANCAYA,Agosto,0.0
2020,HUAROCHIRI,SANTA EULALIA,Agosto,0.0
2020,LIMA,INDEPENDENCIA,Agosto,0.0
2020,LIMA,SAN LUIS,Agosto,0.0
2020,LIMA,ANCON,Agosto,0.0
2020,LIMA,SANTA ROSA,Agosto,0.0
2020,HUAURA,HUALMAY,Agosto,0.0
2020,CAÑETE,MALA,Agosto,0.0
2020,LIMA,SAN ISIDRO,Agosto,0.0
2020,LIMA,BREÑA,Agosto,0.0
2020,OYON,OYON,Agosto,0.0
2020,HUAURA,SANTA MARIA,Agosto,0.0
2020,LIMA,EL AGUSTINO,Agosto,0.0
2020,LIMA,ATE,Agosto,0.0
2020,BARRANCA,BARRANCA,Agosto,0.0
2020,CAÑETE,QUILMANA,Agosto,0.0
2020,LIMA,CIENEGUILLA,Agosto,0.0
2020,CAÑETE,COAYLLO,Agosto,0.0
2020,LIMA,LINCE,Agosto,0.0
2020,LIMA,SAN BORJA,Agosto,0.0
2020,CAÑETE,IMPERIAL,Agosto,0.0
2020,CAÑETE,NUEVO IMPERIAL,Agosto,0.0
2020,LIMA,PACHACAMAC,Agosto,0.0
2020,CAÑETE,SAN LUIS,Agosto,0.0
2020,CAÑETE,PACARAN,Agosto,0.0
2020,LIMA,BARRANCO,Agosto,0.0
2020,LIMA,LURIGANCHO,Agosto,0.0
2020,HUARAL,CHANCAY,Agosto,0.0
2020,CAÑETE,SANTA CRUZ DE FLORES,Agosto,0.0
2020,OYON,PACHANGARA,Agosto,0.0
2020,CANTA,SANTA ROSA DE QUIVES,Agosto,0.0
2020,CAJATAMBO,CAJATAMBO,Agosto,0.0
2020,HUAURA,HUAURA,Agosto,0.0
2020,LIMA,PUNTA NEGRA,Agosto,0.0
2020,LIMA,SANTA ANITA,Agosto,0.0
2020,LIMA,LURIN,Agosto,0.0
2020,LIMA,SAN BARTOLO,Agosto,0.0
2020,LIMA,LA VICTORIA,Agosto,0.0
2020,HUARAL,HUARAL,Agosto,0.0
2020,HUAURA,HUACHO,Agosto,0.0
2020,BARRANCA,PATIVILCA,Agosto,0.0
2020,CANTA,CANTA,Agosto,0.0
2020,HUAURA,CALETA DE CARQUIN,Agosto,0.0
2020,HUAURA,VEGUETA,Agosto,0.0
2020,LIMA,SANTIAGO DE SURCO,Agosto,0.0
2020,LIMA,JESUS MARIA,Agosto,0.0
2020,CALLAO,CALLAO,Setiembre,0.0
2020,CALLAO,LA PERLA,Setiembre,0.0
2020,CALLAO,CARMEN DE LA LEGUA REYNOSO,Setiembre,0.0
2020,CALLAO,MI PERU,Setiembre,0.0
2020,CALLAO,LA PUNTA,Setiembre,0.0
2020,CALLAO,BELLAVISTA,Setiembre,0.0
2020,CALLAO,VENTANILLA,Setiembre,0.0
2020,CAÑETE,LUNAHUANA,Setiembre,0.0
2020,HUAROCHIRI,HUAROCHIRI,Setiembre,0.0
2020,CAÑETE,CHILCA,Setiembre,0.0
2020,HUARAL,ATAVILLOS ALTO,Setiembre,0.0
2020,LIMA,LA MOLINA,Setiembre,0.0
2020,CAÑETE,ASIA,Setiembre,0.0
2020,LIMA,CHORRILLOS,Setiembre,0.0
2020,CAÑETE,SAN ANTONIO,Setiembre,0.0
2020,CAÑETE,SAN VICENTE DE CAÑETE,Setiembre,0.0
2020,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Setiembre,0.0
2020,LIMA,MIRAFLORES,Setiembre,0.0
2020,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Setiembre,0.0
2020,LIMA,PUEBLO LIBRE,Setiembre,0.0
2020,HUAROCHIRI,SAN ANTONIO,Setiembre,0.0
2020,LIMA,LOS OLIVOS,Setiembre,0.0
2020,LIMA,SAN MIGUEL,Setiembre,0.0
2020,BARRANCA,SUPE PUERTO,Setiembre,0.0
2020,BARRANCA,SUPE,Setiembre,0.0
2020,HUAROCHIRI,CARAMPOMA,Setiembre,0.0
2020,LIMA,MAGDALENA DEL MAR,Setiembre,0.0
2020,LIMA,SAN JUAN DE LURIGANCHO,Setiembre,0.0
2020,HUARAL,AUCALLAMA,Setiembre,0.0
2020,LIMA,SURQUILLO,Setiembre,0.0
2020,HUAROCHIRI,MATUCANA,Setiembre,0.0
2020,LIMA,COMAS,Setiembre,0.0
2020,CAÑETE,CALANGO,Setiembre,0.0
2020,BARRANCA,PARAMONGA,Setiembre,0.0
2020,HUAROCHIRI,CALLAHUANCA,Setiembre,0.0
2020,YAUYOS,AYAVIRI,Setiembre,0.0
2020,LIMA,PUCUSANA,Setiembre,0.0
2020,LIMA,SAN MARTIN DE PORRES,Setiembre,0.0
2020,HUAURA,SAYAN,Setiembre,0.0
2020,LIMA,SAN JUAN DE MIRAFLORES,Setiembre,0.0
2020,HUAROCHIRI,SAN BARTOLOME,Setiembre,0.0
2020,LIMA,VILLA MARIA DEL TRIUNFO,Setiembre,0.0
2020,LIMA,RIMAC,Setiembre,0.0
2020,LIMA,PUENTE PIEDRA,Setiembre,0.0
2020,LIMA,PUNTA HERMOSA,Setiembre,0.0
2020,LIMA,CHACLACAYO,Setiembre,0.0
2020,HUAROCHIRI,RICARDO PALMA,Setiembre,0.0
2020,CAÑETE,CERRO AZUL,Setiembre,0.0
2020,YAUYOS,HUANCAYA,Setiembre,0.0
2020,HUAROCHIRI,SANTA EULALIA,Setiembre,0.0
2020,LIMA,INDEPENDENCIA,Setiembre,0.0
2020,LIMA,SAN LUIS,Setiembre,0.0
2020,LIMA,ANCON,Setiembre,0.0
2020,LIMA,SANTA ROSA,Setiembre,0.0
2020,LIMA,LIMA,Setiembre,0.0
2020,HUAURA,HUALMAY,Setiembre,0.0
2020,CAÑETE,MALA,Setiembre,0.0
2020,LIMA,SAN ISIDRO,Setiembre,0.0
2020,LIMA,BREÑA,Setiembre,0.0
2020,OYON,OYON,Setiembre,0.0
2020,HUAURA,SANTA MARIA,Setiembre,0.0
2020,LIMA,EL AGUSTINO,Setiembre,0.0
2020,LIMA,ATE,Setiembre,0.0
2020,BARRANCA,BARRANCA,Setiembre,0.0
2020,CAÑETE,QUILMANA,Setiembre,0.0
2020,LIMA,CIENEGUILLA,Setiembre,0.0
2020,CAÑETE,COAYLLO,Setiembre,0.0
2020,LIMA,LINCE,Setiembre,0.0
2020,LIMA,SAN BORJA,Setiembre,0.0
2020,CAÑETE,IMPERIAL,Setiembre,0.0
2020,CAÑETE,NUEVO IMPERIAL,Setiembre,0.0
2020,LIMA,PACHACAMAC,Setiembre,0.0
2020,CAÑETE,SAN LUIS,Setiembre,0.0
2020,CAÑETE,PACARAN,Setiembre,0.0
2020,LIMA,BARRANCO,Setiembre,0.0
2020,LIMA,LURIGANCHO,Setiembre,0.0
2020,HUARAL,CHANCAY,Setiembre,0.0
2020,CAÑETE,SANTA CRUZ DE FLORES,Setiembre,0.0
2020,LIMA,VILLA EL SALVADOR,Setiembre,0.0
2020,OYON,PACHANGARA,Setiembre,0.0
2020,CANTA,SANTA ROSA DE QUIVES,Setiembre,0.0
2020,CAJATAMBO,CAJATAMBO,Setiembre,0.0
2020,HUAURA,HUAURA,Setiembre,0.0
2020,LIMA,PUNTA NEGRA,Setiembre,0.0
2020,LIMA,SANTA ANITA,Setiembre,0.0
2020,LIMA,LURIN,Setiembre,0.0
2020,LIMA,SAN BARTOLO,Setiembre,0.0
2020,LIMA,LA VICTORIA,Setiembre,0.0
2020,HUARAL,HUARAL,Setiembre,0.0
2020,HUAURA,HUACHO,Setiembre,0.0
2020,BARRANCA,PATIVILCA,Setiembre,0.0
2020,CANTA,CANTA,Setiembre,0.0
2020,HUAURA,CALETA DE CARQUIN,Setiembre,0.0
2020,HUAURA,VEGUETA,Setiembre,0.0
2020,LIMA,SANTIAGO DE SURCO,Setiembre,0.0
2020,LIMA,JESUS MARIA,Setiembre,0.0
2020,CALLAO,CALLAO,Octubre,0.0
2020,CALLAO,LA PERLA,Octubre,0.0
2020,CALLAO,CARMEN DE LA LEGUA REYNOSO,Octubre,0.0
2020,CALLAO,MI PERU,Octubre,0.0
2020,CALLAO,LA PUNTA,Octubre,0.0
2020,CALLAO,BELLAVISTA,Octubre,0.0
2020,CALLAO,VENTANILLA,Octubre,0.0
2020,CAÑETE,LUNAHUANA,Octubre,0.0
2020,HUAROCHIRI,HUAROCHIRI,Octubre,0.0
2020,CAÑETE,CHILCA,Octubre,0.0
2020,HUARAL,ATAVILLOS ALTO,Octubre,0.0
2020,LIMA,LA MOLINA,Octubre,0.0
2020,CAÑETE,ASIA,Octubre,0.0
2020,LIMA,CHORRILLOS,Octubre,0.0
2020,CAÑETE,SAN ANTONIO,Octubre,0.0
2020,CAÑETE,SAN VICENTE DE CAÑETE,Octubre,0.0
2020,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Octubre,0.0
2020,LIMA,MIRAFLORES,Octubre,0.0
2020,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Octubre,0.0
2020,LIMA,PUEBLO LIBRE,Octubre,0.0
2020,HUAROCHIRI,SAN ANTONIO,Octubre,0.0
2020,LIMA,LOS OLIVOS,Octubre,0.0
2020,LIMA,SAN MIGUEL,Octubre,0.0
2020,LIMA,CARABAYLLO,Octubre,0.0
2020,BARRANCA,SUPE PUERTO,Octubre,0.0
2020,BARRANCA,SUPE,Octubre,0.0
2020,HUAROCHIRI,CARAMPOMA,Octubre,0.0
2020,LIMA,MAGDALENA DEL MAR,Octubre,0.0
2020,LIMA,SAN JUAN DE LURIGANCHO,Octubre,0.0
2020,HUARAL,AUCALLAMA,Octubre,0.0
2020,LIMA,SURQUILLO,Octubre,0.0
2020,HUAROCHIRI,MATUCANA,Octubre,0.0
2020,LIMA,COMAS,Octubre,0.0
2020,CAÑETE,CALANGO,Octubre,0.0
2020,BARRANCA,PARAMONGA,Octubre,0.0
2020,HUAROCHIRI,CALLAHUANCA,Octubre,0.0
2020,YAUYOS,AYAVIRI,Octubre,0.0
2020,LIMA,PUCUSANA,Octubre,0.0
2020,LIMA,SAN MARTIN DE PORRES,Octubre,0.0
2020,HUAURA,SAYAN,Octubre,0.0
2020,LIMA,SAN JUAN DE MIRAFLORES,Octubre,0.0
2020,HUAROCHIRI,SAN BARTOLOME,Octubre,0.0
2020,LIMA,VILLA MARIA DEL TRIUNFO,Octubre,0.0
2020,LIMA,RIMAC,Octubre,0.0
2020,LIMA,PUENTE PIEDRA,Octubre,0.0
2020,LIMA,PUNTA HERMOSA,Octubre,0.0
2020,LIMA,CHACLACAYO,Octubre,0.0
2020,HUAROCHIRI,RICARDO PALMA,Octubre,0.0
2020,CAÑETE,CERRO AZUL,Octubre,0.0
2020,YAUYOS,HUANCAYA,Octubre,0.0
2020,HUAROCHIRI,SANTA EULALIA,Octubre,0.0
2020,LIMA,INDEPENDENCIA,Octubre,0.0
2020,LIMA,ANCON,Octubre,0.0
2020,LIMA,SANTA ROSA,Octubre,0.0
2020,LIMA,LIMA,Octubre,0.0
2020,HUAURA,HUALMAY,Octubre,0.0
2020,CAÑETE,MALA,Octubre,0.0
2020,LIMA,SAN ISIDRO,Octubre,0.0
2020,LIMA,BREÑA,Octubre,0.0
2020,OYON,OYON,Octubre,0.0
2020,HUAURA,SANTA MARIA,Octubre,0.0
2020,LIMA,EL AGUSTINO,Octubre,0.0
2020,LIMA,ATE,Octubre,0.0
2020,BARRANCA,BARRANCA,Octubre,0.0
2020,CAÑETE,QUILMANA,Octubre,0.0
2020,LIMA,CIENEGUILLA,Octubre,0.0
2020,CAÑETE,COAYLLO,Octubre,0.0
2020,LIMA,LINCE,Octubre,0.0
2020,LIMA,SAN BORJA,Octubre,0.0
2020,CAÑETE,IMPERIAL,Octubre,0.0
2020,CAÑETE,NUEVO IMPERIAL,Octubre,0.0
2020,LIMA,PACHACAMAC,Octubre,0.0
2020,CAÑETE,SAN LUIS,Octubre,0.0
2020,CAÑETE,PACARAN,Octubre,0.0
2020,LIMA,BARRANCO,Octubre,0.0
2020,LIMA,LURIGANCHO,Octubre,0.0
2020,HUARAL,CHANCAY,Octubre,0.0
2020,CAÑETE,SANTA CRUZ DE FLORES,Octubre,0.0
2020,LIMA,VILLA EL SALVADOR,Octubre,0.0
2020,OYON,PACHANGARA,Octubre,0.0
2020,CANTA,SANTA ROSA DE QUIVES,Octubre,0.0
2020,CAJATAMBO,CAJATAMBO,Octubre,0.0
2020,HUAURA,HUAURA,Octubre,0.0
2020,LIMA,PUNTA NEGRA,Octubre,0.0
2020,LIMA,SANTA ANITA,Octubre,0.0
2020,LIMA,LURIN,Octubre,0.0
2020,LIMA,SAN BARTOLO,Octubre,0.0
2020,LIMA,LA VICTORIA,Octubre,0.0
2020,HUARAL,HUARAL,Octubre,0.0
2020,HUAURA,HUACHO,Octubre,0.0
2020,BARRANCA,PATIVILCA,Octubre,0.0
2020,CANTA,CANTA,Octubre,0.0
2020,HUAURA,CALETA DE CARQUIN,Octubre,0.0
2020,HUAURA,VEGUETA,Octubre,0.0
2020,LIMA,SANTIAGO DE SURCO,Octubre,0.0
2020,LIMA,JESUS MARIA,Octubre,0.0
2020,CALLAO,CALLAO,Noviembre,0.0
2020,CALLAO,LA PERLA,Noviembre,0.0
2020,CALLAO,CARMEN DE LA LEGUA REYNOSO,Noviembre,0.0
2020,CALLAO,MI PERU,Noviembre,0.0
2020,CALLAO,LA PUNTA,Noviembre,0.0
2020,CALLAO,BELLAVISTA,Noviembre,0.0
2020,CALLAO,VENTANILLA,Noviembre,0.0
2020,CAÑETE,LUNAHUANA,Noviembre,0.0
2020,HUAROCHIRI,HUAROCHIRI,Noviembre,0.0
2020,CAÑETE,CHILCA,Noviembre,0.0
2020,HUARAL,ATAVILLOS ALTO,Noviembre,0.0
2020,LIMA,LA MOLINA,Noviembre,0.0
2020,CAÑETE,ASIA,Noviembre,0.0
2020,LIMA,CHORRILLOS,Noviembre,0.0
2020,CAÑETE,SAN ANTONIO,Noviembre,0.0
2020,CAÑETE,SAN VICENTE DE CAÑETE,Noviembre,0.0
2020,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Noviembre,0.0
2020,LIMA,MIRAFLORES,Noviembre,0.0
2020,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Noviembre,0.0
2020,LIMA,PUEBLO LIBRE,Noviembre,0.0
2020,HUAROCHIRI,SAN ANTONIO,Noviembre,0.0
2020,LIMA,SAN MIGUEL,Noviembre,0.0
2020,LIMA,CARABAYLLO,Noviembre,0.0
2020,BARRANCA,SUPE PUERTO,Noviembre,0.0
2020,BARRANCA,SUPE,Noviembre,0.0
2020,HUAROCHIRI,CARAMPOMA,Noviembre,0.0
2020,HUARAL,AUCALLAMA,Noviembre,0.0
2020,LIMA,SURQUILLO,Noviembre,0.0
2020,HUAROCHIRI,MATUCANA,Noviembre,0.0
2020,CAÑETE,CALANGO,Noviembre,0.0
2020,BARRANCA,PARAMONGA,Noviembre,0.0
2020,HUAROCHIRI,CALLAHUANCA,Noviembre,0.0
2020,YAUYOS,AYAVIRI,Noviembre,0.0
2020,LIMA,PUCUSANA,Noviembre,0.0
2020,HUAURA,SAYAN,Noviembre,0.0
2020,LIMA,SAN JUAN DE MIRAFLORES,Noviembre,0.0
2020,HUAROCHIRI,SAN BARTOLOME,Noviembre,0.0
2020,LIMA,VILLA MARIA DEL TRIUNFO,Noviembre,0.0
2020,LIMA,RIMAC,Noviembre,0.0
2020,LIMA,PUENTE PIEDRA,Noviembre,0.0
2020,LIMA,PUNTA HERMOSA,Noviembre,0.0
2020,LIMA,CHACLACAYO,Noviembre,0.0
2020,HUAROCHIRI,RICARDO PALMA,Noviembre,0.0
2020,CAÑETE,CERRO AZUL,Noviembre,0.0
2020,YAUYOS,HUANCAYA,Noviembre,0.0
2020,HUAROCHIRI,SANTA EULALIA,Noviembre,0.0
2020,LIMA,INDEPENDENCIA,Noviembre,0.0
2020,LIMA,SAN LUIS,Noviembre,0.0
2020,LIMA,ANCON,Noviembre,0.0
2020,LIMA,SANTA ROSA,Noviembre,0.0
2020,LIMA,LIMA,Noviembre,0.0
2020,HUAURA,HUALMAY,Noviembre,0.0
2020,CAÑETE,MALA,Noviembre,0.0
2020,LIMA,SAN ISIDRO,Noviembre,0.0
2020,LIMA,BREÑA,Noviembre,0.0
2020,OYON,OYON,Noviembre,0.0
2020,HUAURA,SANTA MARIA,Noviembre,0.0
2020,LIMA,EL AGUSTINO,Noviembre,0.0
2020,LIMA,ATE,Noviembre,0.0
2020,BARRANCA,BARRANCA,Noviembre,0.0
2020,CAÑETE,QUILMANA,Noviembre,0.0
2020,LIMA,CIENEGUILLA,Noviembre,0.0
2020,CAÑETE,COAYLLO,Noviembre,0.0
2020,LIMA,LINCE,Noviembre,0.0
2020,LIMA,SAN BORJA,Noviembre,0.0
2020,CAÑETE,IMPERIAL,Noviembre,0.0
2020,CAÑETE,NUEVO IMPERIAL,Noviembre,0.0
2020,LIMA,PACHACAMAC,Noviembre,0.0
2020,CAÑETE,SAN LUIS,Noviembre,0.0
2020,CAÑETE,PACARAN,Noviembre,0.0
2020,LIMA,BARRANCO,Noviembre,0.0
2020,LIMA,LURIGANCHO,Noviembre,0.0
2020,HUARAL,CHANCAY,Noviembre,0.0
2020,CAÑETE,SANTA CRUZ DE FLORES,Noviembre,0.0
2020,LIMA,VILLA EL SALVADOR,Noviembre,0.0
2020,OYON,PACHANGARA,Noviembre,0.0
2020,CANTA,SANTA ROSA DE QUIVES,Noviembre,0.0
2020,CAJATAMBO,CAJATAMBO,Noviembre,0.0
2020,HUAURA,HUAURA,Noviembre,0.0
2020,LIMA,PUNTA NEGRA,Noviembre,0.0
2020,LIMA,SANTA ANITA,Noviembre,0.0
2020,LIMA,LURIN,Noviembre,0.0
2020,LIMA,SAN BARTOLO,Noviembre,0.0
2020,LIMA,LA VICTORIA,Noviembre,0.0
2020,HUARAL,HUARAL,Noviembre,0.0
2020,HUAURA,HUACHO,Noviembre,0.0
2020,BARRANCA,PATIVILCA,Noviembre,0.0
2020,CANTA,CANTA,Noviembre,0.0
2020,HUAURA,CALETA DE CARQUIN,Noviembre,0.0
2020,HUAURA,VEGUETA,Noviembre,0.0
2020,LIMA,SANTIAGO DE SURCO,Noviembre,0.0
2020,LIMA,JESUS MARIA,Noviembre,0.0
2020,CALLAO,CALLAO,Diciembre,0.0
2020,CALLAO,LA PERLA,Diciembre,0.0
2020,CALLAO,CARMEN DE LA LEGUA REYNOSO,Diciembre,0.0
2020,CALLAO,MI PERU,Diciembre,0.0
2020,CALLAO,LA PUNTA,Diciembre,0.0
2020,CALLAO,BELLAVISTA,Diciembre,0.0
2020,CALLAO,VENTANILLA,Diciembre,0.0
2020,CAÑETE,LUNAHUANA,Diciembre,0.0
2020,HUAROCHIRI,HUAROCHIRI,Diciembre,0.0
2020,CAÑETE,CHILCA,Diciembre,0.0
2020,HUARAL,ATAVILLOS ALTO,Diciembre,0.0
2020,LIMA,LA MOLINA,Diciembre,0.0
2020,CAÑETE,ASIA,Diciembre,0.0
2020,LIMA,CHORRILLOS,Diciembre,0.0
2020,CAÑETE,SAN ANTONIO,Diciembre,0.0
2020,CAÑETE,SAN VICENTE DE CAÑETE,Diciembre,0.0
2020,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,Diciembre,0.0
2020,LIMA,MIRAFLORES,Diciembre,0.0
2020,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,Diciembre,0.0
2020,LIMA,PUEBLO LIBRE,Diciembre,0.0
2020,HUAROCHIRI,SAN ANTONIO,Diciembre,0.0
2020,LIMA,LOS OLIVOS,Diciembre,0.0
2020,LIMA,SAN MIGUEL,Diciembre,0.0
2020,LIMA,CARABAYLLO,Diciembre,0.0
2020,BARRANCA,SUPE PUERTO,Diciembre,0.0
2020,BARRANCA,SUPE,Diciembre,0.0
2020,HUAROCHIRI,CARAMPOMA,Diciembre,0.0
2020,LIMA,MAGDALENA DEL MAR,Diciembre,0.0
2020,LIMA,SAN JUAN DE LURIGANCHO,Diciembre,0.0
2020,HUARAL,AUCALLAMA,Diciembre,0.0
2020,LIMA,SURQUILLO,Diciembre,0.0
2020,HUAROCHIRI,MATUCANA,Diciembre,0.0
2020,CAÑETE,CALANGO,Diciembre,0.0
2020,BARRANCA,PARAMONGA,Diciembre,0.0
